run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778497202698,zela,10,1778497202698,1778497202699,998,138238,1,true,confirmed,false
1,1778497204008,baseline,10,1778497204008,1778497204131,,123222,1,true,confirmed,false
2,1778497204999,zela,10,1778497204999,1778497205000,1165,29082,1,true,confirmed,false
2,1778497206317,baseline,10,1778497206317,1778497206419,,101415,1,true,confirmed,false
3,1778497207268,zela,10,1778497207268,1778497207269,946,17519,1,true,confirmed,false
3,1778497208532,baseline,10,1778497208532,1778497208662,,129490,1,true,confirmed,false
4,1778497209607,zela,10,1778497209607,1778497209608,1440,461221,1,true,confirmed,false
4,1778497211221,baseline,10,1778497211221,1778497211314,,93365,1,true,confirmed,false
5,1778497212251,zela,10,1778497212251,1778497212251,690,459917,1,true,confirmed,false
5,1778497213871,baseline,10,1778497213871,1778497213967,,95740,1,true,confirmed,false
6,1778497214838,zela,10,1778497214838,1778497214839,1080,18583,1,false,confirmed,false
6,1778497216097,baseline,10,1778497216097,1778497216186,,88979,1,false,confirmed,false
7,1778497217038,zela,10,1778497217038,1778497217039,893,17162,1,false,confirmed,false
7,1778497218296,baseline,10,1778497218296,1778497218386,,89889,1,false,confirmed,false
8,1778497219328,zela,10,1778497219328,1778497219329,732,461334,1,false,confirmed,false
8,1778497220963,baseline,10,1778497220963,1778497221052,,89476,1,false,confirmed,false
9,1778497221932,zela,10,1778497221932,1778497221962,30237,240197,1,false,confirmed,false
9,1778497223393,baseline,10,1778497223393,1778497223510,,117390,1,false,confirmed,false
10,1778497224407,zela,10,1778497224407,1778497224424,17513,218801,1,false,confirmed,false
10,1778497225823,baseline,10,1778497225823,1778497225920,,96915,1,false,confirmed,false
11,1778497226818,zela,10,1778497226818,1778497226836,18089,221175,1,false,confirmed,false
11,1778497228236,baseline,10,1778497228236,1778497228325,,88719,1,false,confirmed,false
12,1778497229179,zela,10,1778497229179,1778497229180,1228,17301,1,false,confirmed,false
12,1778497230451,baseline,10,1778497230451,1778497230555,,103791,1,false,confirmed,false
13,1778497231406,zela,10,1778497231406,1778497231407,961,16038,1,false,confirmed,false
13,1778497232679,baseline,10,1778497232679,1778497232766,,86353,1,false,confirmed,false
14,1778497233617,zela,10,1778497233617,1778497233618,1064,17279,1,false,confirmed,false
14,1778497234895,baseline,10,1778497234895,1778497234999,,104181,1,false,confirmed,false
15,1778497235910,zela,10,1778497235910,1778497235936,26394,219718,1,false,confirmed,false
15,1778497237325,baseline,10,1778497237325,1778497237442,,116736,1,false,confirmed,false
16,1778497238316,zela,10,1778497238316,1778497238317,899,16633,1,false,confirmed,false
16,1778497239588,baseline,10,1778497239588,1778497239722,,133448,1,false,confirmed,false
17,1778497240587,zela,10,1778497240587,1778497240588,940,16416,1,false,confirmed,false
17,1778497241851,baseline,10,1778497241851,1778497241953,,102626,1,false,confirmed,false
18,1778497242807,zela,10,1778497242807,1778497242808,901,16517,1,false,confirmed,false
18,1778497244073,baseline,10,1778497244073,1778497244173,,100005,1,false,confirmed,false
19,1778497245033,zela,10,1778497245033,1778497245033,922,17434,1,false,confirmed,false
19,1778497246327,baseline,10,1778497246327,1778497246519,,191583,1,false,confirmed,false
20,1778497247424,zela,10,1778497247424,1778497247452,27935,230750,1,false,confirmed,false
20,1778497248855,baseline,10,1778497248855,1778497248948,,93340,1,false,confirmed,false
21,1778497249860,zela,10,1778497249860,1778497249919,59055,398708,1,false,confirmed,false
21,1778497251442,baseline,10,1778497251442,1778497251527,,85341,1,false,confirmed,false
22,1778497252370,zela,10,1778497252370,1778497252370,806,15868,1,false,confirmed,false
22,1778497253627,baseline,10,1778497253627,1778497253745,,118276,1,false,confirmed,false
23,1778497254627,zela,10,1778497254627,1778497254628,814,17084,1,false,confirmed,false
23,1778497255895,baseline,10,1778497255895,1778497256002,,107771,1,false,confirmed,false
24,1778497256906,zela,10,1778497256906,1778497256950,43831,244386,1,false,confirmed,false
24,1778497258359,baseline,10,1778497258359,1778497258445,,85424,1,false,confirmed,false
25,1778497259328,zela,10,1778497259328,1778497259348,19498,221638,1,false,confirmed,false
