run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778079602208,zela,10,1778079602208,1778079602209,1061,154712,1,true,confirmed,false
1,1778079602674,baseline,10,1778079602674,1778079602779,,104682,1,true,confirmed,false
2,1778079604473,zela,10,1778079604473,1778079604474,890,17572,1,true,confirmed,false
2,1778079604981,baseline,10,1778079604981,1778079605094,,112729,1,true,confirmed,false
3,1778079606877,zela,10,1778079606877,1778079606878,690,461792,1,true,confirmed,false
3,1778079607669,baseline,10,1778079607669,1778079607771,,102649,1,true,confirmed,false
4,1778079609456,zela,10,1778079609456,1778079609457,1003,22964,1,true,confirmed,false
4,1778079609886,baseline,10,1778079609886,1778079609981,,94238,1,true,confirmed,false
5,1778079611747,zela,10,1778079611747,1778079611748,755,460072,1,true,confirmed,false
5,1778079612595,baseline,10,1778079612595,1778079612701,,105865,1,true,confirmed,false
6,1778079614381,zela,10,1778079614381,1778079614382,1080,16318,1,false,confirmed,false
6,1778079614812,baseline,10,1778079614812,1778079614974,,162131,1,false,confirmed,false
7,1778079616702,zela,10,1778079616702,1778079616703,964,16343,1,false,confirmed,false
7,1778079617141,baseline,10,1778079617141,1778079617238,,97522,1,false,confirmed,false
8,1778079618953,zela,10,1778079618953,1778079619018,64603,307383,1,false,confirmed,false
8,1778079619654,baseline,10,1778079619654,1778079619754,,100907,1,false,confirmed,false
9,1778079621440,zela,10,1778079621440,1778079621440,937,16621,1,false,confirmed,false
9,1778079621876,baseline,10,1778079621876,1778079622001,,124894,1,false,confirmed,false
10,1778079623688,zela,10,1778079623688,1778079623689,923,16039,1,false,confirmed,false
10,1778079624142,baseline,10,1778079624142,1778079624253,,110870,1,false,confirmed,false
11,1778079625940,zela,10,1778079625940,1778079625941,876,17014,1,false,confirmed,false
11,1778079626405,baseline,10,1778079626405,1778079626496,,90740,1,false,confirmed,false
12,1778079628178,zela,10,1778079628178,1778079628179,969,16594,1,false,confirmed,false
12,1778079628647,baseline,10,1778079628647,1778079628755,,107616,1,false,confirmed,false
13,1778079630440,zela,10,1778079630440,1778079630441,1043,17587,1,false,confirmed,false
13,1778079630909,baseline,10,1778079630909,1778079631002,,93004,1,false,confirmed,false
14,1778079632683,zela,10,1778079632683,1778079632684,807,16411,1,false,confirmed,false
14,1778079633124,baseline,10,1778079633124,1778079633213,,89129,1,false,confirmed,false
15,1778079634895,zela,10,1778079634895,1778079634896,844,17370,1,false,confirmed,false
15,1778079635329,baseline,10,1778079635329,1778079635471,,141199,1,false,confirmed,false
16,1778079637252,zela,10,1778079637252,1778079637252,897,458891,1,false,confirmed,false
16,1778079638039,baseline,10,1778079638039,1778079638190,,150808,1,false,confirmed,false
17,1778079639880,zela,10,1778079639880,1778079639881,992,16857,1,false,confirmed,false
17,1778079640318,baseline,10,1778079640318,1778079640392,,74027,1,false,confirmed,false
18,1778079642072,zela,10,1778079642072,1778079642073,890,16631,1,false,confirmed,false
18,1778079642507,baseline,10,1778079642507,1778079642608,,100402,1,false,confirmed,false
19,1778079644285,zela,10,1778079644285,1778079644286,966,15934,1,false,confirmed,false
19,1778079644712,baseline,10,1778079644712,1778079644804,,92124,1,false,confirmed,false
20,1778079646484,zela,10,1778079646484,1778079646485,883,16052,1,false,confirmed,false
20,1778079646923,baseline,10,1778079646923,1778079647018,,95926,1,false,confirmed,false
21,1778079648724,zela,10,1778079648724,1778079648760,35680,263522,1,false,confirmed,false
21,1778079649366,baseline,10,1778079649366,1778079649659,,293446,1,false,confirmed,false
22,1778079651352,zela,10,1778079651352,1778079651353,952,18079,1,false,confirmed,false
22,1778079651802,baseline,10,1778079651802,1778079651922,,119480,1,false,confirmed,false
23,1778079653608,zela,10,1778079653608,1778079653609,965,18431,1,false,confirmed,false
23,1778079654042,baseline,10,1778079654042,1778079654131,,88995,1,false,confirmed,false
24,1778079655818,zela,10,1778079655818,1778079655819,1451,19397,1,false,confirmed,false
24,1778079656247,baseline,10,1778079656247,1778079656352,,105545,1,false,confirmed,false
25,1778079658085,zela,10,1778079658085,1778079658175,89907,460599,1,false,confirmed,false
25,1778079658899,baseline,10,1778079658899,1778079658977,,78759,1,false,confirmed,false
26,1778079660654,zela,10,1778079660654,1778079660655,1105,17820,1,false,confirmed,false
26,1778079661101,baseline,10,1778079661101,1778079661197,,95914,1,false,confirmed,false
27,1778079662883,zela,10,1778079662883,1778079662884,1006,17748,1,false,confirmed,false
27,1778079663333,baseline,10,1778079663333,1778079663437,,103968,1,false,confirmed,false
28,1778079665208,zela,10,1778079665208,1778079665209,793,470067,1,false,confirmed,false
28,1778079665996,baseline,10,1778079665996,1778079666108,,112589,1,false,confirmed,false
29,1778079667786,zela,10,1778079667786,1778079667787,933,18199,1,false,confirmed,false
