run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1776974433146,zela,10,1776974433146,1776974433148,2258,1,false
1,1776974434511,baseline,10,1776974434511,1776974434934,423564,2,false
2,1776974435768,zela,10,1776974435768,1776974435770,2166,1,false
2,1776974437135,baseline,10,1776974437135,1776974437568,432527,2,false
3,1776974438420,zela,10,1776974438420,1776974438422,2148,1,false
3,1776974439783,baseline,10,1776974439783,1776974440242,459203,2,false
4,1776974441083,zela,10,1776974441083,1776974441085,2149,1,false
4,1776974442441,baseline,10,1776974442441,1776974442928,487143,2,false
5,1776974443804,zela,10,1776974443804,1776974443807,2317,1,false
5,1776974445171,baseline,10,1776974445171,1776974445608,436864,2,false
6,1776974446451,zela,10,1776974446451,1776974446453,1990,1,false
6,1776974447815,baseline,10,1776974447815,1776974448239,424504,2,false
7,1776974449136,zela,10,1776974449136,1776974449138,2013,1,false
7,1776974450500,baseline,10,1776974450500,1776974450993,493000,2,false
8,1776974451832,zela,10,1776974451832,1776974451834,2054,1,false
8,1776974453197,baseline,10,1776974453197,1776974453678,481744,1,false
9,1776974454604,zela,10,1776974454604,1776974454791,187400,1,false
9,1776974456291,baseline,10,1776974456291,1776974456742,450915,2,false
10,1776974457684,zela,10,1776974457684,1776974457686,2104,1,false
10,1776974459385,baseline,10,1776974459385,1776974459811,425133,2,false
11,1776974460737,zela,10,1776974460737,1776974460913,176268,1,false
11,1776974462403,baseline,10,1776974462403,1776974462817,413936,2,false
12,1776974463762,zela,10,1776974463762,1776974463763,1012,1,false
12,1776974465454,baseline,10,1776974465454,1776974465877,422640,2,false
13,1776974466789,zela,10,1776974466789,1776974466965,175943,1,false
13,1776974468459,baseline,10,1776974468459,1776974469604,1144754,2,false
14,1776974470494,zela,10,1776974470494,1776974470674,179997,2,false
14,1776974472166,baseline,10,1776974472166,1776974472545,379505,2,false
15,1776974473428,zela,10,1776974473428,1776974473430,2156,1,false
15,1776974474795,baseline,10,1776974474795,1776974475225,430078,2,false
16,1776974476107,zela,10,1776974476107,1776974476285,178132,1,false
16,1776974477784,baseline,10,1776974477784,1776974478191,407603,2,false
17,1776974479112,zela,10,1776974479112,1776974479309,197304,1,false
17,1776974480805,baseline,10,1776974480805,1776974481253,448701,2,false
18,1776974482089,zela,10,1776974482089,1776974482094,5112,1,false
18,1776974483451,baseline,10,1776974483451,1776974483951,500138,2,false
19,1776974484810,zela,10,1776974484810,1776974484812,2126,1,false
19,1776974486185,baseline,10,1776974486185,1776974486652,466603,2,false
20,1776974487485,zela,10,1776974487485,1776974487490,5004,1,false
20,1776974488871,baseline,10,1776974488871,1776974489304,433189,2,false
21,1776974490274,zela,10,1776974490274,1776974490275,1043,1,false
21,1776974491965,baseline,10,1776974491965,1776974492397,431706,1,false
22,1776974493244,zela,10,1776974493244,1776974493247,2285,1,false
22,1776974494608,baseline,10,1776974494608,1776974495103,494774,2,false
23,1776974495973,zela,10,1776974495973,1776974495975,1850,1,false
23,1776974497355,baseline,10,1776974497355,1776974497794,439294,2,false
24,1776974498662,zela,10,1776974498662,1776974498664,1809,1,false
24,1776974500043,baseline,10,1776974500043,1776974500528,484585,2,false
25,1776974501386,zela,10,1776974501386,1776974501388,2050,1,false
25,1776974502785,baseline,10,1776974502785,1776974503288,503464,1,false
26,1776974504148,zela,10,1776974504148,1776974504150,2107,1,false
26,1776974505513,baseline,10,1776974505513,1776974505934,420905,2,false
27,1776974506899,zela,10,1776974506899,1776974506900,1408,1,false
27,1776974508596,baseline,10,1776974508596,1776974509075,479738,2,false
28,1776974510038,zela,10,1776974510038,1776974510040,1305,1,false
28,1776974511747,baseline,10,1776974511747,1776974512138,391429,1,false
29,1776974513111,zela,10,1776974513111,1776974513112,1034,1,false
29,1776974514811,baseline,10,1776974514811,1776974515222,410947,2,false
30,1776974516064,zela,10,1776974516064,1776974516066,2093,1,false
30,1776974517426,baseline,10,1776974517426,1776974517908,482255,2,false
31,1776974518787,zela,10,1776974518787,1776974518992,204859,1,false
31,1776974520475,baseline,10,1776974520475,1776974520867,392046,1,false
32,1776974521699,zela,10,1776974521699,1776974521702,2319,1,false
32,1776974523078,baseline,10,1776974523078,1776974523485,407055,2,false
33,1776974524338,zela,10,1776974524338,1776974524340,2350,1,false
33,1776974525698,baseline,10,1776974525698,1776974526259,560646,2,false
34,1776974527150,zela,10,1776974527150,1776974527340,190259,2,false
34,1776974528843,baseline,10,1776974528843,1776974529449,606240,2,false
35,1776974530421,zela,10,1776974530421,1776974530423,1481,1,false
35,1776974532124,baseline,10,1776974532124,1776974532513,388587,1,false
36,1776974533351,zela,10,1776974533351,1776974533353,2291,1,false
36,1776974534719,baseline,10,1776974534719,1776974535123,403767,2,false
37,1776974535975,zela,10,1776974535975,1776974535977,1951,1,false
37,1776974537343,baseline,10,1776974537343,1776974537737,394269,2,false
38,1776974538577,zela,10,1776974538577,1776974538579,2196,1,false
38,1776974539934,baseline,10,1776974539934,1776974540433,498988,2,false
39,1776974541327,zela,10,1776974541327,1776974541514,187311,1,false
39,1776974543597,baseline,10,1776974543597,1776974544069,471839,2,false
40,1776974544965,zela,10,1776974544965,1776974545157,192534,2,false
40,1776974546671,baseline,10,1776974546671,1776974547151,479563,2,false
41,1776974549056,zela,10,1776974549056,1776974549239,183187,1,false
41,1776974550738,baseline,10,1776974550738,1776974551161,423401,2,false
42,1776974552113,zela,10,1776974552113,1776974552115,1713,1,false
42,1776974553808,baseline,10,1776974553808,1776974554330,522089,2,false
43,1776974555187,zela,10,1776974555187,1776974555191,4407,1,false
43,1776974556561,baseline,10,1776974556561,1776974557009,447818,1,false
44,1776974557952,zela,10,1776974557952,1776974557953,1295,1,false
44,1776974559546,baseline,10,1776974559546,1776974560085,538924,1,false
45,1776974560937,zela,10,1776974560937,1776974560939,1844,1,false
45,1776974562307,baseline,10,1776974562307,1776974562826,519259,2,false
46,1776974563674,zela,10,1776974563674,1776974563677,2296,1,false
46,1776974565035,baseline,10,1776974565035,1776974565428,392879,2,false
47,1776974566283,zela,10,1776974566283,1776974566285,2044,1,false
47,1776974567649,baseline,10,1776974567649,1776974568026,376833,2,false
48,1776974568853,zela,10,1776974568853,1776974568855,1979,1,false
48,1776974570216,baseline,10,1776974570216,1776974570650,433707,2,false
49,1776974571506,zela,10,1776974571506,1776974571509,2785,1,false
49,1776974572869,baseline,10,1776974572869,1776974573278,408137,2,false
50,1776974574109,zela,10,1776974574109,1776974574111,2100,1,false
50,1776974575473,baseline,10,1776974575473,1776974575888,414789,2,false
51,1776974576730,zela,10,1776974576730,1776974576732,1932,1,false
51,1776974578092,baseline,10,1776974578092,1776974578514,421568,2,false
52,1776974579356,zela,10,1776974579356,1776974579358,2046,1,false
52,1776974580714,baseline,10,1776974580714,1776974581120,405368,2,false
53,1776974582102,zela,10,1776974582102,1776974582103,1302,1,false
53,1776974583614,baseline,10,1776974583614,1776974584016,402086,2,false
54,1776974584956,zela,10,1776974584956,1776974584957,995,1,false
54,1776974586655,baseline,10,1776974586655,1776974587040,384878,1,false
55,1776974587906,zela,10,1776974587906,1776974587911,5033,1,false
55,1776974589270,baseline,10,1776974589270,1776974589787,517135,2,false
56,1776974590623,zela,10,1776974590623,1776974590625,2143,1,false
56,1776974591983,baseline,10,1776974591983,1776974592485,501904,2,false
57,1776974593367,zela,10,1776974593367,1776974593369,2170,1,false
57,1776974594725,baseline,10,1776974594725,1776974595137,411918,2,false
58,1776974596012,zela,10,1776974596012,1776974596204,192293,2,false
58,1776974597696,baseline,10,1776974597696,1776974598176,479897,2,false
59,1776974599076,zela,10,1776974599076,1776974599079,2360,1,false
59,1776974600438,baseline,10,1776974600438,1776974600925,486997,2,false
60,1776974601774,zela,10,1776974601774,1776974601776,2241,1,false
60,1776974603137,baseline,10,1776974603137,1776974603565,428539,2,false
61,1776974604393,zela,10,1776974604393,1776974604395,2201,1,false
61,1776974605768,baseline,10,1776974605768,1776974606259,490397,2,false
62,1776974607233,zela,10,1776974607233,1776974607234,1476,1,false
62,1776974608931,baseline,10,1776974608931,1776974609361,430007,2,false
63,1776974610186,zela,10,1776974610186,1776974610189,2209,1,false
63,1776974611546,baseline,10,1776974611546,1776974611954,407987,2,false
64,1776974612799,zela,10,1776974612799,1776974612801,2071,1,false
64,1776974614155,baseline,10,1776974614155,1776974614603,447545,1,false
65,1776974615546,zela,10,1776974615546,1776974615547,1216,1,false
65,1776974617239,baseline,10,1776974617239,1776974617628,389182,2,false
66,1776974618481,zela,10,1776974618481,1776974618483,2010,1,false
66,1776974619843,baseline,10,1776974619843,1776974620253,410335,2,false
67,1776974621131,zela,10,1776974621131,1776974621319,188182,1,false
67,1776974622802,baseline,10,1776974622802,1776974623208,406242,2,false
68,1776974624094,zela,10,1776974624094,1776974624290,195662,2,false
68,1776974625782,baseline,10,1776974625782,1776974626227,445003,2,false
69,1776974627062,zela,10,1776974627062,1776974627064,2024,1,false
69,1776974628430,baseline,10,1776974628430,1776974628903,473446,2,false
70,1776974629752,zela,10,1776974629752,1776974629754,2151,1,false
70,1776974631117,baseline,10,1776974631117,1776974631513,395790,1,false
71,1776974632450,zela,10,1776974632450,1776974632451,1464,1,false
71,1776974634148,baseline,10,1776974634148,1776974634554,406544,2,false
72,1776974635386,zela,10,1776974635386,1776974635388,1914,1,false
72,1776974636745,baseline,10,1776974636745,1776974637102,357200,2,false
73,1776974637924,zela,10,1776974637924,1776974637930,6002,1,false
73,1776974639289,baseline,10,1776974639289,1776974639703,413967,1,false
74,1776974640539,zela,10,1776974640539,1776974640541,2649,1,false
74,1776974641903,baseline,10,1776974641903,1776974642377,473276,2,false
75,1776974643212,zela,10,1776974643212,1776974643215,2199,1,false
75,1776974644592,baseline,10,1776974644592,1776974645044,452162,2,false
76,1776974645887,zela,10,1776974645887,1776974645889,2155,1,false
76,1776974647293,baseline,10,1776974647293,1776974647718,425850,2,false
77,1776974648570,zela,10,1776974648570,1776974648572,2045,1,false
77,1776974649972,baseline,10,1776974649972,1776974650455,482897,2,false
78,1776974651317,zela,10,1776974651317,1776974651319,1894,1,false
78,1776974652689,baseline,10,1776974652689,1776974653098,409278,2,false
79,1776974653979,zela,10,1776974653979,1776974654177,198168,2,false
79,1776974655630,baseline,10,1776974655630,1776974656034,403683,2,false
80,1776974656982,zela,10,1776974656982,1776974657165,182678,1,false
80,1776974658665,baseline,10,1776974658665,1776974659077,412119,2,false
81,1776974660014,zela,10,1776974660014,1776974660016,1670,1,false
81,1776974661714,baseline,10,1776974661714,1776974662108,394333,2,false
82,1776974662962,zela,10,1776974662962,1776974662964,2169,1,false
82,1776974664324,baseline,10,1776974664324,1776974664816,491446,2,false
83,1776974665662,zela,10,1776974665662,1776974665664,2363,1,false
83,1776974667081,baseline,10,1776974667081,1776974667497,415705,2,false
84,1776974668422,zela,10,1776974668422,1776974668624,202360,2,false
84,1776974670149,baseline,10,1776974670149,1776974670544,395088,2,false
85,1776974671387,zela,10,1776974671387,1776974671389,2101,1,false
85,1776974672751,baseline,10,1776974672751,1776974673246,495041,1,false
86,1776974674127,zela,10,1776974674127,1776974674129,2285,1,false
86,1776974675508,baseline,10,1776974675508,1776974675931,422586,2,false
