run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778670004307,zela,10,1778670004307,1778670004308,971,198800,1,true,confirmed,false
1,1778670004340,baseline,10,1778670004340,1778670004451,,110704,1,true,confirmed,false
2,1778670006749,zela,10,1778670006749,1778670006752,2343,183547,1,true,confirmed,false
2,1778670006911,baseline,10,1778670006911,1778670007029,,118135,1,true,confirmed,false
3,1778670009275,zela,10,1778670009275,1778670009276,898,19944,1,true,confirmed,false
3,1778670009243,baseline,10,1778670009243,1778670009323,,80000,1,true,confirmed,false
4,1778670011658,zela,10,1778670011658,1778670011659,889,461732,1,true,confirmed,false
4,1778670011907,baseline,10,1778670011907,1778670012014,,107390,1,true,confirmed,false
5,1778670014251,zela,10,1778670014251,1778670014252,1050,17128,1,true,confirmed,false
5,1778670014214,baseline,10,1778670014214,1778670014309,,95431,1,true,confirmed,false
6,1778670016543,zela,10,1778670016543,1778670016543,917,20422,1,false,confirmed,false
6,1778670016489,baseline,10,1778670016489,1778670016613,,123759,1,false,confirmed,false
7,1778670018861,zela,10,1778670018861,1778670018862,1263,20246,1,false,confirmed,false
7,1778670018793,baseline,10,1778670018793,1778670018892,,99183,1,false,confirmed,false
8,1778670021167,zela,10,1778670021167,1778670021168,1083,17647,1,false,confirmed,false
8,1778670021074,baseline,10,1778670021074,1778670021193,,118328,1,false,confirmed,false
9,1778670023424,zela,10,1778670023424,1778670023425,968,18402,1,false,confirmed,false
9,1778670023336,baseline,10,1778670023336,1778670023498,,162045,1,false,confirmed,false
10,1778670025752,zela,10,1778670025752,1778670025753,942,17540,1,false,confirmed,false
10,1778670025666,baseline,10,1778670025666,1778670025770,,104612,1,false,confirmed,false
11,1778670028001,zela,10,1778670028001,1778670028002,967,16999,1,false,confirmed,false
11,1778670027914,baseline,10,1778670027914,1778670028029,,114936,1,false,confirmed,false
12,1778670030299,zela,10,1778670030299,1778670030300,924,20178,1,false,confirmed,false
12,1778670030218,baseline,10,1778670030218,1778670030312,,93450,1,false,confirmed,false
13,1778670032548,zela,10,1778670032548,1778670032549,1025,18904,1,false,confirmed,false
13,1778670032457,baseline,10,1778670032457,1778670032573,,115923,1,false,confirmed,false
