run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1777287601564,zela,10,1777287601564,1777287601566,2462,1,false
1,1777287603183,baseline,10,1777287603183,1777287603687,503715,2,false
2,1777287604453,zela,10,1777287604453,1777287604454,1088,1,false
2,1777287606378,baseline,10,1777287606378,1777287606802,424205,2,false
3,1777287607484,zela,10,1777287607484,1777287607487,2950,1,false
3,1777287609066,baseline,10,1777287609066,1777287609484,417468,2,false
4,1777287610185,zela,10,1777287610185,1777287610636,451123,1,false
4,1777287612481,baseline,10,1777287612481,1777287612896,415545,2,false
5,1777287613563,zela,10,1777287613563,1777287613565,2104,1,false
5,1777287615144,baseline,10,1777287615144,1777287615681,536992,2,false
6,1777287616326,zela,10,1777287616326,1777287616328,2162,1,false
6,1777287617909,baseline,10,1777287617909,1777287618353,443885,1,false
7,1777287619136,zela,10,1777287619136,1777287619138,2134,1,false
7,1777287621050,baseline,10,1777287621050,1777287621485,435163,1,false
8,1777287622207,zela,10,1777287622207,1777287622208,1043,1,false
8,1777287624125,baseline,10,1777287624125,1777287624644,518893,2,false
9,1777287625295,zela,10,1777287625295,1777287625297,2094,1,false
9,1777287626876,baseline,10,1777287626876,1777287627314,438536,2,false
10,1777287627999,zela,10,1777287627999,1777287628423,424325,2,false
10,1777287630222,baseline,10,1777287630222,1777287630662,440084,2,false
11,1777287631315,zela,10,1777287631315,1777287631318,3534,1,false
11,1777287632894,baseline,10,1777287632894,1777287633328,433513,2,false
12,1777287634000,zela,10,1777287634000,1777287634166,166453,2,false
12,1777287635848,baseline,10,1777287635848,1777287636344,495553,2,false
13,1777287637002,zela,10,1777287637002,1777287637004,2046,1,false
13,1777287638579,baseline,10,1777287638579,1777287638989,410193,2,false
14,1777287639649,zela,10,1777287639649,1777287639854,205396,1,false
14,1777287641505,baseline,10,1777287641505,1777287641930,425075,2,false
15,1777287642656,zela,10,1777287642656,1777287643042,386017,1,false
15,1777287644835,baseline,10,1777287644835,1777287645372,536399,2,false
16,1777287646004,zela,10,1777287646004,1777287646007,2418,1,false
16,1777287647586,baseline,10,1777287647586,1777287648028,441788,2,false
17,1777287648777,zela,10,1777287648777,1777287648778,1519,1,false
17,1777287650695,baseline,10,1777287650695,1777287651138,443440,2,false
18,1777287651763,zela,10,1777287651763,1777287651764,1830,1,false
18,1777287653342,baseline,10,1777287653342,1777287653772,429887,1,false
19,1777287654507,zela,10,1777287654507,1777287654508,1192,1,false
19,1777287656422,baseline,10,1777287656422,1777287656877,455853,2,false
20,1777287657536,zela,10,1777287657536,1777287657765,229507,2,false
20,1777287659491,baseline,10,1777287659491,1777287659963,472050,3,false
21,1777287660592,zela,10,1777287660592,1777287660595,2847,1,false
21,1777287662171,baseline,10,1777287662171,1777287662600,428734,3,false
22,1777287663240,zela,10,1777287663240,1777287663242,2061,1,false
22,1777287664820,baseline,10,1777287664820,1777287665300,480009,2,false
23,1777287666017,zela,10,1777287666017,1777287666019,2093,1,false
23,1777287667598,baseline,10,1777287667598,1777287668017,418724,2,false
24,1777287668739,zela,10,1777287668739,1777287668741,1382,1,false
24,1777287670654,baseline,10,1777287670654,1777287671124,469892,2,false
25,1777287671879,zela,10,1777287671879,1777287671880,913,1,false
25,1777287673792,baseline,10,1777287673792,1777287674190,398158,2,false
26,1777287674818,zela,10,1777287674818,1777287674820,2086,1,false
26,1777287676399,baseline,10,1777287676399,1777287676822,423776,2,false
27,1777287677502,zela,10,1777287677502,1777287677689,186824,1,false
27,1777287679395,baseline,10,1777287679395,1777287679821,425793,2,false
28,1777287680477,zela,10,1777287680477,1777287680640,163588,1,false
28,1777287682353,baseline,10,1777287682353,1777287682775,421428,2,false
29,1777287683429,zela,10,1777287683429,1777287683431,1944,1,false
29,1777287685008,baseline,10,1777287685008,1777287685519,510760,2,false
30,1777287686197,zela,10,1777287686197,1777287686199,2070,1,false
30,1777287687778,baseline,10,1777287687778,1777287688194,415397,2,false
31,1777287688928,zela,10,1777287688928,1777287688930,1484,1,false
31,1777287690842,baseline,10,1777287690842,1777287691239,397093,1,false
32,1777287691860,zela,10,1777287691860,1777287691862,2106,1,false
32,1777287693437,baseline,10,1777287693437,1777287693839,402604,2,false
33,1777287694464,zela,10,1777287694464,1777287694466,2037,1,false
33,1777287696048,baseline,10,1777287696048,1777287696519,470748,2,false
34,1777287697149,zela,10,1777287697149,1777287697152,2172,1,false
34,1777287698734,baseline,10,1777287698734,1777287699191,457285,2,false
35,1777287699811,zela,10,1777287699811,1777287699813,1989,1,false
35,1777287701392,baseline,10,1777287701392,1777287701943,550426,2,false
36,1777287702693,zela,10,1777287702693,1777287702694,1210,1,false
36,1777287704607,baseline,10,1777287704607,1777287705058,451161,2,false
37,1777287705673,zela,10,1777287705673,1777287705675,1913,1,false
37,1777287707252,baseline,10,1777287707252,1777287707728,475328,2,false
38,1777287708407,zela,10,1777287708407,1777287708593,185448,2,false
38,1777287710310,baseline,10,1777287710310,1777287710753,443278,2,false
39,1777287711473,zela,10,1777287711473,1777287711474,1209,1,false
39,1777287713390,baseline,10,1777287713390,1777287713842,452099,2,false
40,1777287714533,zela,10,1777287714533,1777287715003,469998,2,false
40,1777287716837,baseline,10,1777287716837,1777287717300,462172,2,false
41,1777287717961,zela,10,1777287717961,1777287718144,183195,1,false
41,1777287719853,baseline,10,1777287719853,1777287720266,412819,1,false
42,1777287721005,zela,10,1777287721005,1777287721008,3081,1,false
42,1777287722921,baseline,10,1777287722921,1777287723404,482198,2,false
