run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1777374001108,zela,10,1777374001108,1777374001110,2575,1,false
1,1777374003135,baseline,10,1777374003135,1777374003593,458529,2,false
2,1777374003836,zela,10,1777374003836,1777374003839,2418,1,false
2,1777374005839,baseline,10,1777374005839,1777374006326,486585,2,false
3,1777374006558,zela,10,1777374006558,1777374006561,2462,1,false
3,1777374008570,baseline,10,1777374008570,1777374009116,545404,2,false
4,1777374009345,zela,10,1777374009345,1777374009348,2870,1,false
4,1777374011350,baseline,10,1777374011350,1777374011764,414320,2,false
5,1777374012084,zela,10,1777374012084,1777374012086,1438,1,false
5,1777374014414,baseline,10,1777374014414,1777374014903,488954,2,false
6,1777374015179,zela,10,1777374015179,1777374015190,10850,1,false
6,1777374017308,baseline,10,1777374017308,1777374017759,450252,2,false
7,1777374017955,zela,10,1777374017955,1777374017958,2953,1,false
7,1777374019971,baseline,10,1777374019971,1777374020406,435294,2,false
8,1777374020759,zela,10,1777374020759,1777374020761,2129,1,false
8,1777374022765,baseline,10,1777374022765,1777374023260,494401,2,false
9,1777374023464,zela,10,1777374023464,1777374023466,2469,1,false
9,1777374025466,baseline,10,1777374025466,1777374025982,516260,2,false
10,1777374026314,zela,10,1777374026314,1777374026316,1527,1,false
10,1777374028648,baseline,10,1777374028648,1777374029145,496622,2,false
11,1777374029403,zela,10,1777374029403,1777374029406,3595,1,false
11,1777374031541,baseline,10,1777374031541,1777374031941,400035,2,false
12,1777374032166,zela,10,1777374032166,1777374032169,2834,1,false
12,1777374034167,baseline,10,1777374034167,1777374034659,491259,2,false
13,1777374034979,zela,10,1777374034979,1777374034981,1376,1,false
13,1777374037307,baseline,10,1777374037307,1777374037771,463635,2,false
14,1777374037989,zela,10,1777374037989,1777374037991,2389,1,false
14,1777374039991,baseline,10,1777374039991,1777374040410,419202,1,false
15,1777374040664,zela,10,1777374040664,1777374040667,2826,1,false
15,1777374042730,baseline,10,1777374042730,1777374043228,497665,2,false
16,1777374043471,zela,10,1777374043471,1777374043473,2226,1,false
16,1777374045476,baseline,10,1777374045476,1777374045903,426864,2,false
17,1777374046107,zela,10,1777374046107,1777374046109,1931,1,false
17,1777374048112,baseline,10,1777374048112,1777374048548,436833,2,false
18,1777374048752,zela,10,1777374048752,1777374048754,2107,1,false
18,1777374050755,baseline,10,1777374050755,1777374051185,429611,2,false
19,1777374051599,zela,10,1777374051599,1777374051649,50099,1,false
19,1777374053777,baseline,10,1777374053777,1777374054193,416757,2,false
20,1777374054383,zela,10,1777374054383,1777374054386,2518,1,false
20,1777374056385,baseline,10,1777374056385,1777374056870,484468,2,false
21,1777374057086,zela,10,1777374057086,1777374057088,2139,1,false
21,1777374059088,baseline,10,1777374059088,1777374059509,420119,2,false
22,1777374059705,zela,10,1777374059705,1777374059708,2206,1,false
22,1777374061711,baseline,10,1777374061711,1777374062134,422688,2,false
23,1777374062474,zela,10,1777374062474,1777374062476,1458,1,false
23,1777374064738,baseline,10,1777374064738,1777374065162,423222,2,false
24,1777374065362,zela,10,1777374065362,1777374065365,2824,1,false
24,1777374067365,baseline,10,1777374067365,1777374067831,465529,2,false
25,1777374068061,zela,10,1777374068061,1777374068063,2396,1,false
25,1777374070067,baseline,10,1777374070067,1777374070563,495982,2,false
26,1777374070783,zela,10,1777374070783,1777374070786,2615,1,false
26,1777374072787,baseline,10,1777374072787,1777374073362,575051,1,false
27,1777374073599,zela,10,1777374073599,1777374073602,2562,1,false
27,1777374075603,baseline,10,1777374075603,1777374076109,505869,2,false
28,1777374076320,zela,10,1777374076320,1777374076323,3079,1,false
28,1777374078323,baseline,10,1777374078323,1777374078832,508967,2,false
29,1777374079049,zela,10,1777374079049,1777374079052,2139,1,false
29,1777374081051,baseline,10,1777374081051,1777374081476,425234,2,false
30,1777374081684,zela,10,1777374081684,1777374081687,2404,1,false
30,1777374083686,baseline,10,1777374083686,1777374084205,519841,2,false
31,1777374084426,zela,10,1777374084426,1777374084430,3515,1,false
31,1777374086435,baseline,10,1777374086435,1777374086927,492618,2,false
32,1777374087199,zela,10,1777374087199,1777374087815,615930,2,false
32,1777374090034,baseline,10,1777374090034,1777374090545,511039,2,false
33,1777374090760,zela,10,1777374090760,1777374090763,2348,1,false
33,1777374092766,baseline,10,1777374092766,1777374093338,572566,2,false
34,1777374093563,zela,10,1777374093563,1777374093566,2932,1,false
34,1777374095568,baseline,10,1777374095568,1777374096022,454216,2,false
35,1777374096268,zela,10,1777374096268,1777374096560,291379,1,false
35,1777374098719,baseline,10,1777374098719,1777374099464,744794,2,false
36,1777374099681,zela,10,1777374099681,1777374099683,2441,1,false
36,1777374101685,baseline,10,1777374101685,1777374102115,430892,2,false
37,1777374102350,zela,10,1777374102350,1777374102353,2367,1,false
37,1777374104356,baseline,10,1777374104356,1777374104777,421388,2,false
38,1777374105122,zela,10,1777374105122,1777374105125,2300,1,false
38,1777374107124,baseline,10,1777374107124,1777374107621,496766,2,false
39,1777374107835,zela,10,1777374107835,1777374107837,2408,1,false
39,1777374109841,baseline,10,1777374109841,1777374110257,416650,2,false
40,1777374110591,zela,10,1777374110591,1777374110592,1541,1,false
40,1777374112924,baseline,10,1777374112924,1777374113357,433305,2,false
41,1777374113552,zela,10,1777374113552,1777374113554,2320,1,false
41,1777374115554,baseline,10,1777374115554,1777374116048,493809,2,false
42,1777374116276,zela,10,1777374116276,1777374116278,2349,1,false
42,1777374118282,baseline,10,1777374118282,1777374118894,612106,2,false
43,1777374119184,zela,10,1777374119184,1777374119620,436110,2,false
43,1777374121888,baseline,10,1777374121888,1777374122327,439090,2,false
44,1777374122533,zela,10,1777374122533,1777374122535,2404,1,false
44,1777374124533,baseline,10,1777374124533,1777374125014,480558,1,false
45,1777374125237,zela,10,1777374125237,1777374125239,2329,1,false
45,1777374127238,baseline,10,1777374127238,1777374127665,426531,1,false
46,1777374127870,zela,10,1777374127870,1777374127873,2303,1,false
46,1777374129876,baseline,10,1777374129876,1777374130315,439245,2,false
47,1777374130553,zela,10,1777374130553,1777374130766,213270,2,false
47,1777374132904,baseline,10,1777374132904,1777374133306,401118,2,false
48,1777374133528,zela,10,1777374133528,1777374133530,2249,1,false
48,1777374135527,baseline,10,1777374135527,1777374135955,428090,2,false
49,1777374136157,zela,10,1777374136157,1777374136159,2351,1,false
49,1777374138164,baseline,10,1777374138164,1777374138631,467019,2,false
50,1777374138942,zela,10,1777374138942,1777374139184,241593,2,false
50,1777374141314,baseline,10,1777374141314,1777374141753,439347,2,false
51,1777374142067,zela,10,1777374142067,1777374142069,1564,1,false
51,1777374144399,baseline,10,1777374144399,1777374144837,438219,1,false
52,1777374145065,zela,10,1777374145065,1777374145067,2422,1,false
52,1777374147072,baseline,10,1777374147072,1777374147575,502738,2,false
53,1777374147833,zela,10,1777374147833,1777374148274,440969,2,false
53,1777374150490,baseline,10,1777374150490,1777374150934,444592,2,false
54,1777374151260,zela,10,1777374151260,1777374151261,1283,1,false
54,1777374153591,baseline,10,1777374153591,1777374154075,484343,3,false
55,1777374154279,zela,10,1777374154279,1777374154281,2499,1,false
55,1777374156283,baseline,10,1777374156283,1777374156688,404893,2,false
56,1777374157022,zela,10,1777374157022,1777374157023,1075,1,false
56,1777374159356,baseline,10,1777374159356,1777374159774,417604,1,false
57,1777374159970,zela,10,1777374159970,1777374159972,2350,1,false
57,1777374161974,baseline,10,1777374161974,1777374162374,400522,1,false
58,1777374162591,zela,10,1777374162591,1777374162593,2252,1,false
58,1777374164597,baseline,10,1777374164597,1777374165084,487230,2,false
59,1777374165288,zela,10,1777374165288,1777374165290,2278,1,false
59,1777374167289,baseline,10,1777374167289,1777374167780,491202,2,false
60,1777374168123,zela,10,1777374168123,1777374168124,1480,1,false
60,1777374170459,baseline,10,1777374170459,1777374170898,438901,2,false
61,1777374171210,zela,10,1777374171210,1777374171211,1550,1,false
61,1777374173542,baseline,10,1777374173542,1777374173945,403843,2,false
62,1777374174174,zela,10,1777374174174,1777374174176,2130,1,false
62,1777374176178,baseline,10,1777374176178,1777374176673,495200,2,false
63,1777374176885,zela,10,1777374176885,1777374176887,2215,1,false
63,1777374178889,baseline,10,1777374178889,1777374179408,519149,1,false
64,1777374179707,zela,10,1777374179707,1777374179709,2274,1,false
64,1777374181711,baseline,10,1777374181711,1777374182147,436430,1,false
65,1777374182385,zela,10,1777374182385,1777374182643,257627,1,false
