run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1777248001923,zela,10,1777248001923,1777248001925,2039,1,false
1,1777248003352,baseline,10,1777248003352,1777248003786,434192,2,false
2,1777248004597,zela,10,1777248004597,1777248004599,2143,1,false
2,1777248006001,baseline,10,1777248006001,1777248006411,410303,2,false
3,1777248007229,zela,10,1777248007229,1777248007231,2095,1,false
3,1777248008687,baseline,10,1777248008687,1777248009070,382816,2,false
4,1777248009926,zela,10,1777248009926,1777248010129,202717,2,false
4,1777248011682,baseline,10,1777248011682,1777248012070,387601,2,false
5,1777248013049,zela,10,1777248013049,1777248013051,1143,1,false
5,1777248014781,baseline,10,1777248014781,1777248015169,387484,2,false
6,1777248016034,zela,10,1777248016034,1777248016232,197896,1,false
6,1777248017756,baseline,10,1777248017756,1777248018156,400294,1,false
7,1777248019002,zela,10,1777248019002,1777248019004,2272,1,false
7,1777248020396,baseline,10,1777248020396,1777248020782,386508,2,false
8,1777248021691,zela,10,1777248021691,1777248021692,1279,1,false
8,1777248023433,baseline,10,1777248023433,1777248023879,445638,2,false
9,1777248024736,zela,10,1777248024736,1777248024922,186100,2,false
9,1777248026444,baseline,10,1777248026444,1777248026888,444201,2,false
10,1777248027687,zela,10,1777248027687,1777248027689,2075,1,false
10,1777248029093,baseline,10,1777248029093,1777248029524,430748,2,false
11,1777248030335,zela,10,1777248030335,1777248030337,2015,1,false
11,1777248031732,baseline,10,1777248031732,1777248032145,412856,2,false
12,1777248032964,zela,10,1777248032964,1777248032966,1970,1,false
12,1777248034374,baseline,10,1777248034374,1777248034783,409207,1,false
13,1777248035663,zela,10,1777248035663,1777248035863,200287,2,false
13,1777248037380,baseline,10,1777248037380,1777248037795,414703,2,false
14,1777248038604,zela,10,1777248038604,1777248038606,2020,1,false
14,1777248040013,baseline,10,1777248040013,1777248040414,400833,2,false
15,1777248041337,zela,10,1777248041337,1777248041338,1297,1,false
15,1777248043064,baseline,10,1777248043064,1777248043467,403559,2,false
16,1777248044261,zela,10,1777248044261,1777248044263,1752,1,false
16,1777248045663,baseline,10,1777248045663,1777248046066,403446,2,false
17,1777248046991,zela,10,1777248046991,1777248046992,1032,1,false
17,1777248048717,baseline,10,1777248048717,1777248049104,386203,1,false
18,1777248049918,zela,10,1777248049918,1777248049920,2056,1,false
18,1777248051331,baseline,10,1777248051331,1777248051694,362267,2,false
19,1777248052676,zela,10,1777248052676,1777248052678,2144,1,false
19,1777248054079,baseline,10,1777248054079,1777248054520,441240,2,false
20,1777248055323,zela,10,1777248055323,1777248055325,2050,1,false
20,1777248056719,baseline,10,1777248056719,1777248057142,422932,2,false
21,1777248058019,zela,10,1777248058019,1777248058276,256256,1,false
21,1777248059890,baseline,10,1777248059890,1777248060326,435935,2,false
22,1777248061116,zela,10,1777248061116,1777248061118,2218,1,false
22,1777248062509,baseline,10,1777248062509,1777248062878,368797,2,false
23,1777248063745,zela,10,1777248063745,1777248063932,187475,1,false
23,1777248065467,baseline,10,1777248065467,1777248065855,388058,2,false
24,1777248066652,zela,10,1777248066652,1777248066655,2279,1,false
24,1777248068054,baseline,10,1777248068054,1777248068568,513715,2,false
25,1777248069389,zela,10,1777248069389,1777248069393,3997,1,false
25,1777248070795,baseline,10,1777248070795,1777248071208,413216,2,false
26,1777248072049,zela,10,1777248072049,1777248072220,171121,2,false
26,1777248073761,baseline,10,1777248073761,1777248074150,388782,1,false
27,1777248075139,zela,10,1777248075139,1777248075140,1352,1,false
27,1777248076862,baseline,10,1777248076862,1777248077246,384118,2,false
28,1777248078046,zela,10,1777248078046,1777248078048,2098,1,false
28,1777248079446,baseline,10,1777248079446,1777248079840,394814,2,false
29,1777248080737,zela,10,1777248080737,1777248080936,199091,2,false
29,1777248082470,baseline,10,1777248082470,1777248082909,439506,2,false
30,1777248083751,zela,10,1777248083751,1777248083945,194021,1,false
30,1777248085487,baseline,10,1777248085487,1777248085876,388940,1,false
31,1777248086726,zela,10,1777248086726,1777248086728,2099,1,false
31,1777248088134,baseline,10,1777248088134,1777248088537,403006,2,false
32,1777248089355,zela,10,1777248089355,1777248089357,2057,1,false
32,1777248090767,baseline,10,1777248090767,1777248091163,395246,2,false
33,1777248091972,zela,10,1777248091972,1777248091974,2006,1,false
33,1777248093375,baseline,10,1777248093375,1777248093821,445933,1,false
34,1777248094662,zela,10,1777248094662,1777248094851,189807,1,false
34,1777248096381,baseline,10,1777248096381,1777248096779,397916,2,false
35,1777248097662,zela,10,1777248097662,1777248097952,289831,1,false
35,1777248099574,baseline,10,1777248099574,1777248099963,388089,2,false
36,1777248100798,zela,10,1777248100798,1777248100974,176450,1,false
36,1777248102503,baseline,10,1777248102503,1777248102881,378252,2,false
37,1777248103696,zela,10,1777248103696,1777248103698,1956,1,false
37,1777248105090,baseline,10,1777248105090,1777248105535,444728,1,false
38,1777248106447,zela,10,1777248106447,1777248106449,1526,1,false
38,1777248108176,baseline,10,1777248108176,1777248108566,389479,1,false
39,1777248109410,zela,10,1777248109410,1777248109603,192565,1,false
39,1777248111134,baseline,10,1777248111134,1777248111507,372461,2,false
40,1777248112316,zela,10,1777248112316,1777248112318,1822,1,false
40,1777248113722,baseline,10,1777248113722,1777248114103,381078,1,false
41,1777248114922,zela,10,1777248114922,1777248114924,2125,1,false
41,1777248116321,baseline,10,1777248116321,1777248116757,435793,2,false
42,1777248117617,zela,10,1777248117617,1777248117619,2535,1,false
42,1777248119170,baseline,10,1777248119170,1777248119585,415577,1,false
43,1777248120387,zela,10,1777248120387,1777248120389,2110,1,false
43,1777248121794,baseline,10,1777248121794,1777248122243,448924,2,false
44,1777248123092,zela,10,1777248123092,1777248123277,185014,2,false
44,1777248124808,baseline,10,1777248124808,1777248125189,381231,2,false
45,1777248125989,zela,10,1777248125989,1777248125991,1945,1,false
45,1777248127384,baseline,10,1777248127384,1777248127771,387156,2,false
46,1777248128562,zela,10,1777248128562,1777248128566,3562,1,false
46,1777248129963,baseline,10,1777248129963,1777248130333,370432,2,false
47,1777248131281,zela,10,1777248131281,1777248131282,1030,1,false
47,1777248133006,baseline,10,1777248133006,1777248133409,402719,1,false
48,1777248134205,zela,10,1777248134205,1777248134207,1907,1,false
48,1777248135599,baseline,10,1777248135599,1777248136064,464660,2,false
49,1777248136917,zela,10,1777248136917,1777248137104,186694,1,false
49,1777248138638,baseline,10,1777248138638,1777248139051,412967,2,false
50,1777248139860,zela,10,1777248139860,1777248139862,2286,1,false
50,1777248141273,baseline,10,1777248141273,1777248141706,433437,2,false
