dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_tier,expected_tier,match
dataset_2026_05_04_2200,18,417600302,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,(no name),Europe/Amsterdam,NL,17254,17.25,fr2,fr2,yes
dataset_2026_05_04_2200,19,417600307,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,Bybit Staking,Europe/Amsterdam,NL,18037,18.04,fr2,fr2,yes
dataset_2026_05_04_2200,20,417600313,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,(no name),Vilnius,LT,15991,15.99,fr2,fr2,yes
dataset_2026_05_04_2200,21,417600319,1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,OneLink Solutions,Frankfurt am Main,DE,16904,16.90,fr2,fr2,yes
dataset_2026_05_04_2200,22,417600324,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,(no name),Frankfurt am Main,DE,16188,16.19,fr2,fr2,yes
dataset_2026_05_04_2200,23,417600330,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,19524,19.52,fr2,mid,no
dataset_2026_05_04_2200,24,417600335,HarmonicyK3BwamKNtWnQAmUeK4GYGXXzeD9FD8WMyZi,Harmonic Major,Tokyo,JP,234944,234.94,mid,tyo,no
dataset_2026_05_04_2200,25,417600341,BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,CatalystX - Innovation OnChain,Los Angeles,US,459620,459.62,tyo,slc,no
dataset_2026_05_04_2200,26,417600348,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,18614,18.61,fr2,fr2,yes
dataset_2026_05_04_2200,27,417600354,Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,AndrewInUA,Toronto,CA,228880,228.88,mid,mid,yes
dataset_2026_05_04_2200,28,417600360,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,18326,18.33,fr2,fr2,yes
dataset_2026_05_04_2200,29,417600366,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,OKX Earn,Asia/Singapore,SG,459653,459.65,tyo,tyo,yes
dataset_2026_05_04_2200,30,417600372,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,19382,19.38,fr2,fr2,yes
dataset_2026_05_04_2200,31,417600378,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,17606,17.61,fr2,fr2,yes
dataset_2026_05_04_2200,32,417600383,Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,(no name),Newark,US,459687,459.69,tyo,mid,no
dataset_2026_05_04_2200,33,417600391,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Frankfurt am Main,DE,18355,18.36,fr2,fr2,yes
dataset_2026_05_04_2200,34,417600396,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16914,16.91,fr2,fr2,yes
dataset_2026_05_04_2200,35,417600402,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,16919,16.92,fr2,fr2,yes
dataset_2026_05_04_2200,36,417600408,6k5hZkHGa4x3xEU7Wz2LxWwueqZtVvX3fpymGugB14yB,(no name),Frankfurt am Main,DE,18335,18.34,fr2,fr2,yes
dataset_2026_05_04_2200,37,417600414,3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE,Calypso,Europe/Paris,FR,17261,17.26,fr2,fr2,yes
dataset_2026_05_04_2200,38,417600419,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Amsterdam,NL,17745,17.75,fr2,fr2,yes
dataset_2026_05_04_2200,39,417600425,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,Luganodes,Frankfurt am Main,DE,17520,17.52,fr2,fr2,yes
dataset_2026_05_04_2200,40,417600431,FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,Honeybee 🐝 +Jito,Europe/Amsterdam,NL,18366,18.37,fr2,fr2,yes
dataset_2026_05_04_2200,41,417600437,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,(no name),Frankfurt am Main,DE,18265,18.27,fr2,fr2,yes
dataset_2026_05_04_2200,42,417600443,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,(no name),Tokyo,JP,17395,17.39,fr2,tyo,no
dataset_2026_05_04_2200,43,417600446,4mtXJ5pUcMMB4t8cLbi7zfDJCHfYLRrQb4qSLmh57sKL,(no name),Dublin,IE,19452,19.45,fr2,fr2,yes
dataset_2026_05_04_2200,44,417600452,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,Europe/London,GB,18167,18.17,fr2,fr2,yes
dataset_2026_05_04_2200,45,417600458,5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn,Certora Validator,New York,US,17360,17.36,fr2,mid,no
dataset_2026_05_04_2200,46,417600463,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,18203,18.20,fr2,mid,no
dataset_2026_05_04_2200,47,417600469,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,367652,367.65,slc,fr2,no
dataset_2026_05_04_2200,48,417600475,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,(no data),,,459743,459.74,tyo,unknown,no
dataset_2026_05_04_2200,49,417600482,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,458484,458.48,tyo,fr2,no
dataset_2026_05_04_2200,50,417600488,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16462,16.46,fr2,fr2,yes
dataset_2026_05_04_2200,51,417600494,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,(no name),Vilnius,LT,17546,17.55,fr2,fr2,yes
dataset_2026_05_04_2200,52,417600500,anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73,(no data),,,17790,17.79,fr2,unknown,no
dataset_2026_05_04_2200,53,417600506,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,18125,18.12,fr2,fr2,yes
dataset_2026_05_04_2200,54,417600511,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,Kolibrio,Amsterdam,NL,18132,18.13,fr2,fr2,yes
dataset_2026_05_04_2200,55,417600517,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,190737,190.74,mid,mid,yes
dataset_2026_05_04_2200,56,417600523,1unarWPGGseFag2WfnoFv8o9P7vTPU8eHex9GinP3eY,Luminal,Querétaro City,MX,18006,18.01,fr2,mid,no
dataset_2026_05_04_2200,57,417600528,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Fechenheim,DE,17083,17.08,fr2,fr2,yes
dataset_2026_05_04_2200,58,417600535,GBQ2GvTzmjXMu97dr7WUnLKYTNim1aoZsYS53KYXAAAA,(no data),,,15986,15.99,fr2,unknown,no
dataset_2026_05_04_2200,59,417600540,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,Boardman,US,486505,486.50,tyo,mid,no
dataset_2026_05_04_2200,60,417600547,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,16415,16.41,fr2,fr2,yes
dataset_2026_05_04_2200,61,417600553,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,City of London,GB,17971,17.97,fr2,fr2,yes
dataset_2026_05_04_2200,62,417600558,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,16502,16.50,fr2,unknown,no
dataset_2026_05_04_2200,63,417600564,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,16496,16.50,fr2,fr2,yes
dataset_2026_05_04_2200,64,417600570,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16899,16.90,fr2,fr2,yes
dataset_2026_05_04_2200,65,417600575,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,16131,16.13,fr2,fr2,yes
dataset_2026_05_04_2200,66,417600581,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,Europe/London,GB,15760,15.76,fr2,fr2,yes
dataset_2026_05_04_2200,67,417600586,gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,The Lotus Validator,Frankfurt am Main,DE,17103,17.10,fr2,fr2,yes
dataset_2026_05_04_2200,68,417600592,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,(no name),Frankfurt am Main,DE,17529,17.53,fr2,fr2,yes
dataset_2026_05_04_2200,69,417600597,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,Europe/London,GB,16010,16.01,fr2,fr2,yes
dataset_2026_05_04_2200,70,417600603,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,199565,199.56,mid,fr2,no
dataset_2026_05_04_2200,71,417600609,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,16361,16.36,fr2,fr2,yes
dataset_2026_05_04_2200,72,417600615,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,16816,16.82,fr2,fr2,yes
dataset_2026_05_04_2200,73,417600621,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16648,16.65,fr2,fr2,yes
dataset_2026_05_04_2200,74,417600626,idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,(no data),,,16308,16.31,fr2,unknown,no
dataset_2026_05_04_2200,75,417600632,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,16353,16.35,fr2,fr2,yes
dataset_2026_05_04_2200,76,417600637,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,(no name),Tokyo,JP,459329,459.33,tyo,tyo,yes
dataset_2026_05_04_2200,77,417600644,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,198146,198.15,mid,unknown,no
dataset_2026_05_04_2200,78,417600650,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,OKX Earn,Asia/Singapore,SG,458178,458.18,tyo,tyo,yes
dataset_2026_05_04_2200,79,417600657,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,(no name),Europe/Amsterdam,NL,16935,16.93,fr2,fr2,yes
dataset_2026_05_04_2200,80,417600663,CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,SelfLiquidity,Offenbach,DE,16884,16.88,fr2,fr2,yes
dataset_2026_05_04_2200,81,417600669,GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,GREED Academy - funding education,Singapore,SG,459224,459.22,tyo,tyo,yes
dataset_2026_05_04_2200,82,417600675,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,(no name),Newark,US,460054,460.05,tyo,mid,no
dataset_2026_05_04_2200,83,417600682,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,(no data),,,458515,458.51,tyo,unknown,no
dataset_2026_05_04_2200,84,417600689,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,17252,17.25,fr2,fr2,yes
dataset_2026_05_04_2200,85,417600695,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,17690,17.69,fr2,fr2,yes
dataset_2026_05_04_2200,86,417600700,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,(no data),,,458091,458.09,tyo,unknown,no
dataset_2026_05_04_2200,87,417600707,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,(no name),Frankfurt am Main,DE,16517,16.52,fr2,fr2,yes
dataset_2026_05_04_2200,88,417600713,FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,Easytoken.me,Europe/Amsterdam,NL,19307,19.31,fr2,fr2,yes
dataset_2026_05_04_2200,89,417600719,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Frankfurt am Main,DE,16826,16.83,fr2,fr2,yes
dataset_2026_05_04_2200,90,417600725,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,(no data),,,17893,17.89,fr2,unknown,no
dataset_2026_05_04_2200,91,417600731,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,(no data),,,16479,16.48,fr2,unknown,no
dataset_2026_05_04_2200,92,417600737,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,17203,17.20,fr2,fr2,yes
dataset_2026_05_04_2200,93,417600743,9WzPWqKSqbE5PT9hMsmCDFjzpurAXEYCE9qrpVWp28KR,(no name),Amsterdam,NL,543221,543.22,tyo,fr2,no
dataset_2026_05_04_2200,94,417600749,AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq,(no data),,,20440,20.44,fr2,unknown,no
dataset_2026_05_04_2200,95,417600754,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,460983,460.98,tyo,fr2,no
dataset_2026_05_04_2200,96,417600761,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,Coinbase 03,Tokyo,JP,459301,459.30,tyo,tyo,yes
dataset_2026_05_04_2200,97,417600768,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,Solana Mobile Validator,Dallas,US,563709,563.71,tyo,mid,no
dataset_2026_05_04_2200,98,417600774,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,412264,412.26,tyo,unknown,no
dataset_2026_05_04_2200,99,417600781,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,17981,17.98,fr2,fr2,yes
dataset_2026_05_04_2200,100,417600786,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,(no data),,,16377,16.38,fr2,unknown,no
dataset_2026_05_06_1655,6,417987308,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,(no name),Singapore,SG,460922,460.92,tyo,tyo,yes
dataset_2026_05_06_1655,7,417987315,oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs,Temporal Opal,London,GB,458860,458.86,tyo,fr2,no
dataset_2026_05_06_1655,8,417987322,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,17543,17.54,fr2,fr2,yes
dataset_2026_05_06_1655,9,417987327,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,(no name),Amsterdam,NL,16191,16.19,fr2,fr2,yes
dataset_2026_05_06_1655,10,417987333,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,18593,18.59,fr2,unknown,no
dataset_2026_05_06_1655,11,417987339,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,458882,458.88,tyo,mid,no
dataset_2026_05_06_1655,12,417987345,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18559,18.56,fr2,fr2,yes
dataset_2026_05_06_1655,13,417987351,Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,Leapfrog Systems 💎 No Fees,Stepney,GB,458492,458.49,tyo,fr2,no
dataset_2026_05_06_1655,14,417987358,nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,OranG3cluB,Los Angeles,US,549652,549.65,tyo,slc,no
dataset_2026_05_06_1655,15,417987364,rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,Amsterdam,NL,18703,18.70,fr2,fr2,yes
dataset_2026_05_06_1655,16,417987370,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,Overclock,New York,US,17991,17.99,fr2,mid,no
dataset_2026_05_06_1655,17,417987375,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,190470,190.47,mid,fr2,no
dataset_2026_05_06_1655,18,417987381,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,(no data),,,19904,19.90,fr2,unknown,no
dataset_2026_05_06_1655,19,417987387,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,(no name),Amsterdam,NL,189658,189.66,mid,fr2,no
dataset_2026_05_06_1655,20,417987393,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,Blockdaemon 🧱👿 Validator,Amsterdam,NL,16351,16.35,fr2,fr2,yes
dataset_2026_05_06_1655,21,417987398,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,191846,191.85,mid,fr2,no
dataset_2026_05_06_1655,22,417987404,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Aubervilliers,FR,18566,18.57,fr2,fr2,yes
dataset_2026_05_06_1655,23,417987409,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,SolStack by Corvus Labs,Europe/Amsterdam,NL,428559,428.56,tyo,fr2,no
dataset_2026_05_06_1655,24,417987415,THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,Theia,Rödelheim,DE,17826,17.83,fr2,fr2,yes
dataset_2026_05_06_1655,25,417987421,AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,(no name),Amsterdam,NL,18658,18.66,fr2,fr2,yes
dataset_2026_05_06_1655,26,417987427,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,(no name),Amsterdam,NL,16161,16.16,fr2,fr2,yes
dataset_2026_05_06_1655,27,417987432,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,(no name),Europe/Amsterdam,NL,16567,16.57,fr2,fr2,yes
dataset_2026_05_06_1655,28,417987439,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,191858,191.86,mid,fr2,no
dataset_2026_05_06_1655,29,417987444,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,189840,189.84,mid,mid,yes
dataset_2026_05_06_1655,30,417987451,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,(no name),Frankfurt am Main,DE,18288,18.29,fr2,fr2,yes
dataset_2026_05_06_1655,31,417987456,ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,Lifetime 0% fee + full MEV payout | Alphasearch,Europe/Berlin,DE,16879,16.88,fr2,fr2,yes
dataset_2026_05_06_1655,32,417987462,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,Flash,Europe/Vilnius,LT,17629,17.63,fr2,fr2,yes
dataset_2026_05_06_1655,33,417987468,HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,(no data),,,18316,18.32,fr2,unknown,no
dataset_2026_05_06_1655,34,417987474,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,Edgevana,Amsterdam,NL,458402,458.40,tyo,fr2,no
dataset_2026_05_06_1655,35,417987481,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,(no data),,,18510,18.51,fr2,unknown,no
dataset_2026_05_06_1655,36,417987486,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,18966,18.97,fr2,fr2,yes
dataset_2026_05_06_1655,37,417987491,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,461339,461.34,tyo,mid,no
dataset_2026_05_06_1655,38,417987498,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,18362,18.36,fr2,fr2,yes
dataset_2026_05_06_1655,39,417987504,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,(no data),,,18300,18.30,fr2,unknown,no
dataset_2026_05_06_1655,40,417987510,AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,(no data),,,191472,191.47,mid,unknown,no
dataset_2026_05_06_1655,41,417987516,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,460007,460.01,tyo,fr2,no
dataset_2026_05_06_1655,42,417987522,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Realms Validator,Tokyo,JP,18043,18.04,fr2,tyo,no
dataset_2026_05_06_1655,43,417987528,23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er,Stakin by The Tie,Rödelheim,DE,18221,18.22,fr2,fr2,yes
dataset_2026_05_06_1655,44,417987534,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Amsterdam,NL,192097,192.10,mid,fr2,no
dataset_2026_05_06_1655,45,417987540,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,(no name),Frankfurt am Main,DE,18727,18.73,fr2,fr2,yes
dataset_2026_05_06_1655,46,417987545,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,Boardman,US,427879,427.88,tyo,mid,no
dataset_2026_05_06_1655,47,417987552,32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm,FalconX,be102.bhs-g1-nc5.qc.ca,,191581,191.58,mid,unknown,no
dataset_2026_05_06_1655,48,417987558,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,Asymmetric Research,Amsterdam,NL,19673,19.67,fr2,fr2,yes
dataset_2026_05_06_1655,49,417987564,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe/Vilnius,LT,17514,17.51,fr2,fr2,yes
dataset_2026_05_06_1655,50,417987570,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,(no name),Frankfurt am Main,DE,18984,18.98,fr2,fr2,yes
dataset_2026_05_06_1655,51,417987576,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,(no name),Tokyo,JP,459750,459.75,tyo,tyo,yes
dataset_2026_05_06_1655,52,417987582,2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Astraeus,Amsterdam,NL,18009,18.01,fr2,fr2,yes
dataset_2026_05_06_1655,53,417987588,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,(no name),Amsterdam,NL,17695,17.70,fr2,fr2,yes
dataset_2026_05_06_1655,54,417987594,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,Pumpkin's Pool ❤️,Asia/Singapore,SG,460676,460.68,tyo,tyo,yes
