dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_tier,expected_tier,match
dataset_2026_05_07_1700,28,418204282,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,(no name),Chicago,US,162788,162.79,mid,mid,yes
dataset_2026_05_07_1700,29,418204288,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Kraken,Gurugram,IN,461555,461.56,tyo,tyo,yes
dataset_2026_05_07_1700,30,418204295,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,(no data),,,461262,461.26,tyo,unknown,no
dataset_2026_05_07_1700,31,418204302,,(no data),,,238547,238.55,mid,unknown,no
dataset_2026_05_07_1700,32,418204308,GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,KAST,Europe/Amsterdam,NL,213677,213.68,mid,fr2,no
dataset_2026_05_07_1700,33,418204314,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,(no data),,,21054,21.05,fr2,unknown,no
dataset_2026_05_07_1700,34,418204319,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,235551,235.55,mid,unknown,no
dataset_2026_05_07_1700,35,418204325,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,219381,219.38,mid,fr2,no
dataset_2026_05_07_1700,36,418204331,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,19103,19.10,fr2,mid,no
dataset_2026_05_07_1700,37,418204336,t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,Solmate - RockawayX powered,Asia/Dubai,AE,18741,18.74,fr2,mid,no
dataset_2026_05_07_1700,38,418204342,Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,LakeStake,Europe/Vilnius,LT,220752,220.75,mid,fr2,no
dataset_2026_05_07_1700,39,418204349,DF1owXYZ1fk5vWyHJ8s1cJeAozgkqsi1JUVqvktqrpwd,DFlow,Amsterdam,NL,17993,17.99,fr2,fr2,yes
dataset_2026_05_07_1700,40,418204355,,(no data),,,227099,227.10,mid,unknown,no
dataset_2026_05_07_1700,41,418204361,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,462248,462.25,tyo,fr2,no
dataset_2026_05_07_1700,42,418204368,mineL1YNwcRnxN93B2sX6q22R11WfRqxnY4NBV8KfFY,Exo Tech,Chicago,US,220136,220.14,mid,mid,yes
dataset_2026_05_07_1700,43,418204374,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,224572,224.57,mid,mid,yes
dataset_2026_05_07_1700,44,418204380,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,(no name),Tokyo,JP,18699,18.70,fr2,tyo,no
dataset_2026_05_07_1700,45,418204385,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,19980,19.98,fr2,fr2,yes
dataset_2026_05_07_1700,46,418204391,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,(no name),Newark,US,225181,225.18,mid,mid,yes
dataset_2026_05_07_1700,47,418204397,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,P2P.org,Europe/Amsterdam,NL,18879,18.88,fr2,fr2,yes
dataset_2026_05_07_1700,48,418204402,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,17395,17.39,fr2,fr2,yes
dataset_2026_05_07_1700,49,418204407,AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,Black Sand,Ashburn,US,232527,232.53,mid,mid,yes
dataset_2026_05_07_1700,50,418204414,sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY,Range,Santiago,CL,221765,221.76,mid,mid,yes
dataset_2026_05_07_1700,51,418204419,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,19186,19.19,fr2,fr2,yes
dataset_2026_05_07_1700,52,418204425,6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,Pier Two,Frankfurt am Main,DE,18423,18.42,fr2,fr2,yes
dataset_2026_05_07_1700,53,418204431,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,Laine ❤️  by SOL Strategies,Amsterdam,NL,17012,17.01,fr2,fr2,yes
dataset_2026_05_07_1700,54,418204436,3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,OtterSec,Sterling,US,398725,398.73,tyo,mid,no
dataset_2026_05_07_1700,55,418204442,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,462822,462.82,tyo,fr2,no
dataset_2026_05_07_1700,56,418204449,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,461412,461.41,tyo,fr2,no
dataset_2026_05_07_1700,57,418204457,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,(no name),Frankfurt am Main,DE,19170,19.17,fr2,fr2,yes
dataset_2026_05_07_1700,58,418204462,,(no data),,,461752,461.75,tyo,unknown,no
dataset_2026_05_07_1700,59,418204469,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,19769,19.77,fr2,unknown,no
dataset_2026_05_07_1700,60,418204474,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,Pumpkin's Pool ❤️,Asia/Singapore,SG,460564,460.56,tyo,tyo,yes
dataset_2026_05_07_1700,61,418204481,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,18863,18.86,fr2,unknown,no
dataset_2026_05_07_1700,62,418204486,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,18537,18.54,fr2,fr2,yes
dataset_2026_05_07_1700,63,418204491,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,19059,19.06,fr2,fr2,yes
dataset_2026_05_07_1700,64,418204497,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,(no name),Chicago,US,222301,222.30,mid,mid,yes
dataset_2026_05_07_1700,65,418204503,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,17729,17.73,fr2,fr2,yes
dataset_2026_05_07_1700,66,418204509,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,(no data),,,18963,18.96,fr2,unknown,no
dataset_2026_05_07_1700,67,418204514,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe/Vilnius,LT,18705,18.70,fr2,fr2,yes
dataset_2026_05_07_1700,68,418204520,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,(no name),Frankfurt am Main,DE,18909,18.91,fr2,fr2,yes
dataset_2026_05_07_1700,69,418204526,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,460513,460.51,tyo,fr2,no
dataset_2026_05_07_1700,70,418204533,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,18225,18.23,fr2,fr2,yes
dataset_2026_05_07_1700,71,418204538,CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,(no data),,,415395,415.39,tyo,unknown,no
dataset_2026_05_07_1700,72,418204545,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,(no name),Tokyo,JP,18406,18.41,fr2,tyo,no
dataset_2026_05_07_1700,73,418204550,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,Coinbase 03,Tokyo,JP,462545,462.55,tyo,tyo,yes
dataset_2026_05_07_1700,74,418204562,gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,Grid Systems,Singapore,SG,462104,462.10,tyo,tyo,yes
dataset_2026_05_07_1700,75,418204569,,(no data),,,418310,418.31,tyo,unknown,no
dataset_2026_05_07_1700,76,418204575,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,(no data),,,21567,21.57,fr2,unknown,no
dataset_2026_05_07_1700,77,418204581,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,22529,22.53,fr2,fr2,yes
dataset_2026_05_07_1700,78,418204587,9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,(no data),,,223987,223.99,mid,unknown,no
dataset_2026_05_07_1700,79,418204593,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,(no data),,,18775,18.77,fr2,unknown,no
dataset_2026_05_07_1700,80,418204599,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,(no name),Vilnius,LT,18136,18.14,fr2,fr2,yes
dataset_2026_05_07_1700,81,418204604,5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,(no name),Stockholm,SE,18643,18.64,fr2,fr2,yes
dataset_2026_05_07_1700,82,418204610,odcvDWH5wHVKz9XtmGGxTj5ZsmawTjCCty3nyBKDGzS,Odyssey,America/Chicago,US,391833,391.83,slc,mid,no
dataset_2026_05_07_1700,83,418204617,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,(no name),Frankfurt am Main,DE,18018,18.02,fr2,fr2,yes
dataset_2026_05_07_1700,84,418204623,,(no data),,,230823,230.82,mid,unknown,no
dataset_2026_05_07_1700,85,418204628,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,18741,18.74,fr2,fr2,yes
dataset_2026_05_07_1700,86,418204634,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,(no name),Amsterdam,NL,18132,18.13,fr2,fr2,yes
dataset_2026_05_07_1700,87,418204640,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,(no name),Stockholm,SE,18712,18.71,fr2,fr2,yes
dataset_2026_05_07_1700,88,418204645,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,18688,18.69,fr2,fr2,yes
dataset_2026_05_07_1700,89,418204651,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,(no name),Tokyo,JP,462851,462.85,tyo,tyo,yes
dataset_2026_05_07_1700,90,418204657,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,validator.com,Rödelheim,DE,19874,19.87,fr2,fr2,yes
dataset_2026_05_07_1700,91,418204663,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,18149,18.15,fr2,fr2,yes
dataset_2026_05_07_1700,92,418204669,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18610,18.61,fr2,fr2,yes
dataset_2026_05_07_1700,93,418204675,,(no data),,,18730,18.73,fr2,unknown,no
dataset_2026_05_07_1700,94,418204680,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,18248,18.25,fr2,fr2,yes
dataset_2026_05_07_1700,95,418204686,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,18858,18.86,fr2,fr2,yes
dataset_2026_05_07_1700,96,418204691,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,17400,17.40,fr2,fr2,yes
dataset_2026_05_07_1700,97,418204696,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,17999,18.00,fr2,mid,no
dataset_2026_05_07_1700,98,418204702,4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck,4BLOCK 0% Fee + Jito All MEV,Los Angeles,US,409507,409.51,tyo,slc,no
dataset_2026_05_07_1700,99,418204709,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,(no name),Singapore,SG,461664,461.66,tyo,tyo,yes
dataset_2026_05_07_1700,100,418204716,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,(no name),Vilnius,LT,17378,17.38,fr2,fr2,yes
dataset_2026_05_07_2200,6,418249030,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,459843,459.84,tyo,fr2,no
dataset_2026_05_07_2200,7,418249037,nymsHergYedT9CJMgtGMvqXUTGcbs5o3MiWTJUbqTGY,Hypo Nyms,Frankfurt am Main,DE,18548,18.55,fr2,fr2,yes
dataset_2026_05_07_2200,8,418249043,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,18395,18.39,fr2,fr2,yes
dataset_2026_05_07_2200,9,418249049,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,18277,18.28,fr2,fr2,yes
dataset_2026_05_07_2200,10,418249054,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,Bybit Staking,Europe/Amsterdam,NL,18590,18.59,fr2,fr2,yes
dataset_2026_05_07_2200,11,418249059,AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,(no name),Amsterdam,NL,18495,18.50,fr2,fr2,yes
dataset_2026_05_07_2200,12,418249064,8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Rustiq Technology,Edinburgh,GB,465114,465.11,tyo,fr2,no
dataset_2026_05_07_2200,13,418249072,HarmonicyK3BwamKNtWnQAmUeK4GYGXXzeD9FD8WMyZi,Harmonic Major,Tokyo,JP,18441,18.44,fr2,tyo,no
dataset_2026_05_07_2200,14,418249077,,(no data),,,377734,377.73,slc,unknown,no
dataset_2026_05_07_2200,15,418249083,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,18872,18.87,fr2,fr2,yes
dataset_2026_05_07_2200,16,418249088,5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,(no data),,,18452,18.45,fr2,unknown,no
dataset_2026_05_07_2200,17,418249094,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,(no name),Vilnius,LT,18097,18.10,fr2,fr2,yes
dataset_2026_05_07_2200,18,418249099,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,Europe/Amsterdam,NL,18478,18.48,fr2,fr2,yes
dataset_2026_05_07_2200,19,418249105,SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Goldsand,Ashburn,US,184554,184.55,mid,mid,yes
dataset_2026_05_07_2200,20,418249111,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,180404,180.40,mid,mid,yes
dataset_2026_05_07_2200,21,418249118,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Shinobi Systems 🚀 stakeview.app,Vancouver,CA,535741,535.74,tyo,mid,no
dataset_2026_05_07_2200,22,418249124,7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Meria,Frankfurt am Main,DE,18117,18.12,fr2,fr2,yes
dataset_2026_05_07_2200,23,418249130,,(no data),,,17244,17.24,fr2,unknown,no
dataset_2026_05_07_2200,24,418249135,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,(no name),Amsterdam,NL,17470,17.47,fr2,fr2,yes
dataset_2026_05_07_2200,25,418249142,MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx,(no data),,,460671,460.67,tyo,unknown,no
dataset_2026_05_07_2200,26,418249148,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,18489,18.49,fr2,fr2,yes
dataset_2026_05_07_2200,27,418249154,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,18485,18.48,fr2,fr2,yes
dataset_2026_05_07_2200,28,418249159,Gv9gguvrAkgQtB5g5a3Un7trcHCxLYsk8vSojLmQMsWV,(no name),Newark,US,461521,461.52,tyo,mid,no
dataset_2026_05_07_2200,29,418249166,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,21059,21.06,fr2,fr2,yes
dataset_2026_05_07_2200,30,418249171,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,OKX Earn,Asia/Singapore,SG,461119,461.12,tyo,tyo,yes
dataset_2026_05_07_2200,31,418249178,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,PK,Strasbourg,FR,18543,18.54,fr2,fr2,yes
dataset_2026_05_07_2200,32,418249184,,(no data),,,17875,17.88,fr2,unknown,no
dataset_2026_05_07_2200,33,418249190,mineL1YNwcRnxN93B2sX6q22R11WfRqxnY4NBV8KfFY,Exo Tech,Chicago,US,182307,182.31,mid,mid,yes
dataset_2026_05_07_2200,34,418249196,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,18131,18.13,fr2,mid,no
dataset_2026_05_07_2200,35,418249201,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,(no data),,,18888,18.89,fr2,unknown,no
dataset_2026_05_07_2200,36,418249207,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,(no data),,,18851,18.85,fr2,unknown,no
dataset_2026_05_07_2200,37,418249213,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,Cavey Cool,Newark,US,18334,18.33,fr2,mid,no
dataset_2026_05_07_2200,38,418249218,HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,StakeWolf,Amsterdam,NL,19252,19.25,fr2,fr2,yes
dataset_2026_05_07_2200,39,418249225,BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,CatalystX - Innovation OnChain,Los Angeles,US,231187,231.19,mid,slc,no
dataset_2026_05_07_2200,40,418249231,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,217221,217.22,mid,mid,yes
dataset_2026_05_07_2200,41,418249237,,(no data),,,18285,18.29,fr2,unknown,no
dataset_2026_05_07_2200,42,418249243,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,(no data),,,18959,18.96,fr2,unknown,no
dataset_2026_05_07_2200,43,418249248,84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,(no name),Frankfurt am Main,DE,18175,18.18,fr2,fr2,yes
dataset_2026_05_07_2200,44,418249252,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18812,18.81,fr2,fr2,yes
dataset_2026_05_07_2200,45,418249256,NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,T-STAKE Systems,Europe/Berlin,DE,18509,18.51,fr2,fr2,yes
dataset_2026_05_07_2200,46,418249262,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,Boardman,US,450825,450.82,tyo,mid,no
dataset_2026_05_07_2200,47,418249269,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,Sanctum,Frankfurt (Oder),DE,464568,464.57,tyo,fr2,no
dataset_2026_05_07_2200,48,418249276,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,(no name),Amsterdam,NL,18558,18.56,fr2,fr2,yes
dataset_2026_05_07_2200,49,418249282,3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,OtterSec,Sterling,US,187331,187.33,mid,mid,yes
dataset_2026_05_07_2200,50,418249287,Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,Rakurai | High TPS | High rewards,Frankfurt am Main,DE,18388,18.39,fr2,fr2,yes
dataset_2026_05_07_2200,51,418249293,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,18434,18.43,fr2,unknown,no
dataset_2026_05_07_2200,52,418249298,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,(no data),,,18297,18.30,fr2,unknown,no
dataset_2026_05_07_2200,53,418249304,GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,GREED Academy - funding education,Singapore,SG,18385,18.39,fr2,tyo,no
dataset_2026_05_07_2200,54,418249310,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,validator.com,Rödelheim,DE,18289,18.29,fr2,fr2,yes
dataset_2026_05_07_2200,55,418249316,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,Orangefin by SOL Strategies,Amsterdam,NL,181719,181.72,mid,fr2,no
dataset_2026_05_07_2200,56,418249321,t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,Solmate - RockawayX powered,Asia/Dubai,AE,122074,122.07,fr2,mid,no
dataset_2026_05_07_2200,57,418249327,Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6,Chronoflare,Europe/Amsterdam,NL,18455,18.45,fr2,fr2,yes
dataset_2026_05_07_2200,58,418249333,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,(no data),,,18740,18.74,fr2,unknown,no
dataset_2026_05_07_2200,59,418249339,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,Temporal Emerald,Amsterdam,NL,18782,18.78,fr2,fr2,yes
dataset_2026_05_07_2200,60,418249345,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Amsterdam,NL,17912,17.91,fr2,fr2,yes
dataset_2026_05_07_2200,61,418249350,SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Solayer Validator [5% Commission + 100% MEV Kickback],Ashburn,US,181307,181.31,mid,mid,yes
dataset_2026_05_07_2200,62,418249356,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,186903,186.90,mid,mid,yes
dataset_2026_05_07_2200,63,418249362,2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NuFi,Šaľa,SK,18694,18.69,fr2,fr2,yes
dataset_2026_05_07_2200,64,418249368,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18390,18.39,fr2,fr2,yes
dataset_2026_05_07_2200,65,418249372,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16628,16.63,fr2,fr2,yes
dataset_2026_05_07_2200,66,418249378,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,183870,183.87,mid,unknown,no
dataset_2026_05_07_2200,67,418249384,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,461698,461.70,tyo,unknown,no
dataset_2026_05_07_2200,68,418249390,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,18902,18.90,fr2,fr2,yes
dataset_2026_05_07_2200,69,418249395,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,17245,17.25,fr2,fr2,yes
dataset_2026_05_07_2200,70,418249400,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,(no name),Frankfurt am Main,DE,461264,461.26,tyo,fr2,no
dataset_2026_05_07_2200,71,418249406,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,18450,18.45,fr2,fr2,yes
dataset_2026_05_07_2200,72,418249412,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,441124,441.12,tyo,fr2,no
dataset_2026_05_07_2200,73,418249418,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,(no name),Amsterdam,NL,21305,21.30,fr2,fr2,yes
dataset_2026_05_07_2200,74,418249424,5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs,(no name),Frankfurt am Main,DE,180838,180.84,mid,fr2,no
dataset_2026_05_07_2200,75,418249429,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,16663,16.66,fr2,fr2,yes
dataset_2026_05_07_2200,76,418249435,EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,(no data),,,18023,18.02,fr2,unknown,no
dataset_2026_05_07_2200,77,418249440,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,Sanctum,Frankfurt (Oder),DE,18603,18.60,fr2,fr2,yes
dataset_2026_05_07_2200,78,418249446,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Shinobi Systems 🚀 stakeview.app,Vancouver,CA,421836,421.84,tyo,mid,no
dataset_2026_05_07_2200,79,418249452,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,18350,18.35,fr2,fr2,yes
dataset_2026_05_07_2200,80,418249458,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,461544,461.54,tyo,fr2,no
dataset_2026_05_07_2200,81,418249465,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,18168,18.17,fr2,mid,no
dataset_2026_05_07_2200,82,418249470,6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,Solana Validator,Fechenheim,DE,18755,18.75,fr2,fr2,yes
dataset_2026_05_07_2200,83,418249476,gUvo3g5LfH4Pd8qnG7T6MPEFa5bPr8LhDdxDahwYqis,(no name),Amsterdam,NL,22473,22.47,fr2,fr2,yes
