dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_tier,expected_tier,match
dataset_2026_05_04_2200,67,417600584,gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,The Lotus Validator,Frankfurt am Main,DE,17103,17.10,fr2,fr2,yes
dataset_2026_05_04_2200,68,417600590,5VrW7YNBccVnhnZVmooCePdLFcs2UjfxRT3hoY9mN8Ec,Appleyello,*,,17529,17.53,fr2,unknown,no
dataset_2026_05_04_2200,69,417600595,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,(no name),Frankfurt am Main,DE,16010,16.01,fr2,fr2,yes
dataset_2026_05_04_2200,70,417600601,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,199565,199.56,mid,fr2,no
dataset_2026_05_04_2200,71,417600607,hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,(no data),,,16361,16.36,fr2,unknown,no
dataset_2026_05_04_2200,72,417600613,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,16816,16.82,fr2,fr2,yes
dataset_2026_05_04_2200,73,417600619,GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,(no data),,,16648,16.65,fr2,unknown,no
dataset_2026_05_04_2200,74,417600624,idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,(no data),,,16308,16.31,fr2,unknown,no
dataset_2026_05_04_2200,75,417600630,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,16353,16.35,fr2,fr2,yes
dataset_2026_05_04_2200,76,417600635,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,459329,459.33,tyo,fr2,no
dataset_2026_05_04_2200,77,417600642,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,Sanctum,Frankfurt (Oder),DE,198146,198.15,mid,fr2,no
dataset_2026_05_04_2200,78,417600648,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,OKX Earn,Asia/Singapore,SG,458178,458.18,tyo,tyo,yes
dataset_2026_05_04_2200,79,417600655,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,16935,16.93,fr2,fr2,yes
dataset_2026_05_04_2200,80,417600661,CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6,SelfLiquidity,Offenbach,DE,16884,16.88,fr2,fr2,yes
dataset_2026_05_04_2200,81,417600667,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,459224,459.22,tyo,fr2,no
dataset_2026_05_04_2200,82,417600673,,(no data),,,460054,460.05,tyo,unknown,no
dataset_2026_05_04_2200,83,417600680,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,(no data),,,458515,458.51,tyo,unknown,no
dataset_2026_05_04_2200,84,417600687,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,17252,17.25,fr2,fr2,yes
dataset_2026_05_04_2200,85,417600693,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,17690,17.69,fr2,fr2,yes
dataset_2026_05_04_2200,86,417600698,3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,StakeThat +MEV,Frankfurt am Main,DE,458091,458.09,tyo,fr2,no
dataset_2026_05_04_2200,87,417600705,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,(no name),Frankfurt am Main,DE,16517,16.52,fr2,fr2,yes
dataset_2026_05_04_2200,88,417600711,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,(no data),,,19307,19.31,fr2,unknown,no
dataset_2026_05_04_2200,89,417600717,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Frankfurt am Main,DE,16826,16.83,fr2,fr2,yes
dataset_2026_05_04_2200,90,417600723,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,17893,17.89,fr2,fr2,yes
dataset_2026_05_04_2200,91,417600729,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,(no data),,,16479,16.48,fr2,unknown,no
dataset_2026_05_04_2200,92,417600735,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,17203,17.20,fr2,mid,no
dataset_2026_05_04_2200,93,417600741,9WzPWqKSqbE5PT9hMsmCDFjzpurAXEYCE9qrpVWp28KR,(no name),Amsterdam,NL,543221,543.22,tyo,fr2,no
dataset_2026_05_04_2200,94,417600747,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Shinobi Systems 🚀 stakeview.app,Vancouver,CA,20440,20.44,fr2,mid,no
dataset_2026_05_04_2200,95,417600752,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,460983,460.98,tyo,fr2,no
dataset_2026_05_04_2200,96,417600759,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,459301,459.30,tyo,fr2,no
dataset_2026_05_04_2200,97,417600766,6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4,Coinbase 05,Dublin,IE,563709,563.71,tyo,fr2,no
dataset_2026_05_04_2200,98,417600772,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,412264,412.26,tyo,unknown,no
dataset_2026_05_04_2200,99,417600779,,(no data),,,17981,17.98,fr2,unknown,no
dataset_2026_05_04_2200,100,417600784,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,(no data),,,16377,16.38,fr2,unknown,no
dataset_2026_05_06_1655,6,417987306,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,(no name),Frankfurt am Main,DE,460922,460.92,tyo,fr2,no
dataset_2026_05_06_1655,7,417987313,oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs,Temporal Opal,London,GB,458860,458.86,tyo,fr2,no
dataset_2026_05_06_1655,8,417987320,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,17543,17.54,fr2,fr2,yes
dataset_2026_05_06_1655,9,417987325,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,(no name),Amsterdam,NL,16191,16.19,fr2,fr2,yes
dataset_2026_05_06_1655,10,417987331,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,(no data),,,18593,18.59,fr2,unknown,no
dataset_2026_05_06_1655,11,417987337,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,458882,458.88,tyo,mid,no
dataset_2026_05_06_1655,12,417987343,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,18559,18.56,fr2,fr2,yes
dataset_2026_05_06_1655,13,417987349,Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,Leapfrog Systems 💎 No Fees,Stepney,GB,458492,458.49,tyo,fr2,no
dataset_2026_05_06_1655,14,417987356,nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,OranG3cluB,Los Angeles,US,549652,549.65,tyo,slc,no
dataset_2026_05_06_1655,15,417987362,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,(no name),Frankfurt am Main,DE,18703,18.70,fr2,fr2,yes
dataset_2026_05_06_1655,16,417987368,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,Overclock,New York,US,17991,17.99,fr2,mid,no
dataset_2026_05_06_1655,17,417987373,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,190470,190.47,mid,fr2,no
dataset_2026_05_06_1655,18,417987379,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,19904,19.90,fr2,unknown,no
dataset_2026_05_06_1655,19,417987385,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,(no name),Amsterdam,NL,189658,189.66,mid,fr2,no
dataset_2026_05_06_1655,20,417987391,57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,[Public Good] Chive 🌱 - 0% Fee + MEV + BlockReward,Chicago,US,16351,16.35,fr2,mid,no
dataset_2026_05_06_1655,21,417987396,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,191846,191.85,mid,fr2,no
dataset_2026_05_06_1655,22,417987402,hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,(no data),,,18566,18.57,fr2,unknown,no
dataset_2026_05_06_1655,23,417987407,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Aubervilliers,FR,428559,428.56,tyo,fr2,no
dataset_2026_05_06_1655,24,417987413,THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,Theia,Rödelheim,DE,17826,17.83,fr2,fr2,yes
dataset_2026_05_06_1655,25,417987419,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,18658,18.66,fr2,fr2,yes
dataset_2026_05_06_1655,26,417987425,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,(no name),Amsterdam,NL,16161,16.16,fr2,fr2,yes
dataset_2026_05_06_1655,27,417987430,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16567,16.57,fr2,fr2,yes
dataset_2026_05_06_1655,28,417987437,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,191858,191.86,mid,fr2,no
dataset_2026_05_06_1655,29,417987442,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,189840,189.84,mid,unknown,no
dataset_2026_05_06_1655,30,417987449,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,(no name),Frankfurt am Main,DE,18288,18.29,fr2,fr2,yes
dataset_2026_05_06_1655,31,417987454,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,16879,16.88,fr2,fr2,yes
dataset_2026_05_06_1655,32,417987460,,(no data),,,17629,17.63,fr2,unknown,no
dataset_2026_05_06_1655,33,417987466,D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX,Validatore,Šiauliai,LT,18316,18.32,fr2,fr2,yes
dataset_2026_05_06_1655,34,417987472,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,Edgevana,Amsterdam,NL,458402,458.40,tyo,fr2,no
dataset_2026_05_06_1655,35,417987479,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,18510,18.51,fr2,fr2,yes
dataset_2026_05_06_1655,36,417987484,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,18966,18.97,fr2,fr2,yes
dataset_2026_05_06_1655,37,417987489,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,461339,461.34,tyo,mid,no
dataset_2026_05_06_1655,38,417987496,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,18362,18.36,fr2,fr2,yes
dataset_2026_05_06_1655,39,417987502,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Fechenheim,DE,18300,18.30,fr2,fr2,yes
dataset_2026_05_06_1655,40,417987508,AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,(no data),,,191472,191.47,mid,unknown,no
dataset_2026_05_06_1655,41,417987514,,(no data),,,460007,460.01,tyo,unknown,no
dataset_2026_05_06_1655,42,417987520,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Realms Validator,Tokyo,JP,18043,18.04,fr2,tyo,no
dataset_2026_05_06_1655,43,417987526,6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4,Coinbase 05,Dublin,IE,18221,18.22,fr2,fr2,yes
dataset_2026_05_06_1655,44,417987532,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Amsterdam,NL,192097,192.10,mid,fr2,no
dataset_2026_05_06_1655,45,417987538,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,18727,18.73,fr2,unknown,no
dataset_2026_05_06_1655,46,417987543,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,(no name),Frankfurt am Main,DE,427879,427.88,tyo,fr2,no
dataset_2026_05_06_1655,47,417987550,AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,Digital Energy,Asia/Singapore,SG,191581,191.58,mid,tyo,no
dataset_2026_05_06_1655,48,417987556,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,Asymmetric Research,Amsterdam,NL,19673,19.67,fr2,fr2,yes
dataset_2026_05_06_1655,49,417987562,5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn,Certora Validator,New York,US,17514,17.51,fr2,mid,no
dataset_2026_05_06_1655,50,417987568,,(no data),,,18984,18.98,fr2,unknown,no
dataset_2026_05_06_1655,51,417987574,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,(no name),Amsterdam,NL,459750,459.75,tyo,fr2,no
dataset_2026_05_06_1655,52,417987580,2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Astraeus,Amsterdam,NL,18009,18.01,fr2,fr2,yes
dataset_2026_05_06_1655,53,417987586,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,17695,17.70,fr2,fr2,yes
dataset_2026_05_06_1655,54,417987592,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,Pumpkin's Pool ❤️,Asia/Singapore,SG,460676,460.68,tyo,tyo,yes
dataset_2026_05_06_1655,55,417987598,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,(no name),Frankfurt am Main,DE,458416,458.42,tyo,fr2,no
dataset_2026_05_06_1655,56,417987605,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Aubervilliers,FR,16695,16.70,fr2,fr2,yes
dataset_2026_05_06_1655,57,417987610,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,Axiom,Frankfurt am Main,DE,16278,16.28,fr2,fr2,yes
dataset_2026_05_06_1655,58,417987616,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,16771,16.77,fr2,mid,no
dataset_2026_05_06_1655,59,417987621,,(no data),,,22662,22.66,fr2,unknown,no
dataset_2026_05_06_1655,60,417987627,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,(no name),Frankfurt am Main,DE,16909,16.91,fr2,fr2,yes
dataset_2026_05_06_1655,61,417987633,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,(no name),Stockholm,SE,16984,16.98,fr2,fr2,yes
dataset_2026_05_06_1655,62,417987639,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Frankfurt am Main,DE,16176,16.18,fr2,fr2,yes
dataset_2026_05_06_1655,63,417987645,8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi,(no data),,,19553,19.55,fr2,unknown,no
dataset_2026_05_06_1655,64,417987651,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,18321,18.32,fr2,fr2,yes
dataset_2026_05_06_1655,65,417987657,sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,Step Finance,Singapore,SG,459450,459.45,tyo,tyo,yes
dataset_2026_05_06_1655,66,417987664,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,Solana Compass 🧭 Solana For The People,Minamishinagawa,JP,459144,459.14,tyo,tyo,yes
dataset_2026_05_06_1655,67,417987671,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,JStaking: 0% fee · top returns,Fechenheim,DE,18744,18.74,fr2,fr2,yes
dataset_2026_05_06_1655,68,417987676,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,17146,17.15,fr2,unknown,no
dataset_2026_05_06_1655,69,417987681,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,(no data),,,18559,18.56,fr2,unknown,no
dataset_2026_05_06_1655,70,417987687,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe/Vilnius,LT,193651,193.65,mid,fr2,no
dataset_2026_05_06_1655,71,417987693,peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,(no data),,,18817,18.82,fr2,unknown,no
dataset_2026_05_06_1655,72,417987699,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,(no name),Amsterdam,NL,461279,461.28,tyo,fr2,no
dataset_2026_05_06_1655,73,417987706,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,(no name),Tokyo,JP,18369,18.37,fr2,tyo,no
dataset_2026_05_06_1655,74,417987712,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,198461,198.46,mid,mid,yes
dataset_2026_05_06_1655,75,417987717,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,18148,18.15,fr2,fr2,yes
dataset_2026_05_06_1655,76,417987723,,(no data),,,18202,18.20,fr2,unknown,no
dataset_2026_05_06_1655,77,417987729,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,191148,191.15,mid,mid,yes
dataset_2026_05_06_1655,78,417987734,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,18646,18.65,fr2,unknown,no
dataset_2026_05_06_1655,79,417987740,AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,MeshMap,Amsterdam,NL,18769,18.77,fr2,fr2,yes
