dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_tier,expected_tier,match
dataset_2026_05_04_2200,44,417600453,,(no data),,,18167,18.17,fr2,unknown,no
dataset_2026_05_04_2200,45,417600459,,(no data),,,17360,17.36,fr2,unknown,no
dataset_2026_05_04_2200,46,417600464,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18203,18.20,fr2,fr2,yes
dataset_2026_05_04_2200,47,417600470,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,367652,367.65,slc,fr2,no
dataset_2026_05_04_2200,48,417600476,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,(no name),Tokyo,JP,459743,459.74,tyo,tyo,yes
dataset_2026_05_04_2200,49,417600483,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,458484,458.48,tyo,fr2,no
dataset_2026_05_04_2200,50,417600489,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16462,16.46,fr2,fr2,yes
dataset_2026_05_04_2200,51,417600495,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,(no name),Vilnius,LT,17546,17.55,fr2,fr2,yes
dataset_2026_05_04_2200,52,417600501,anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73,(no data),,,17790,17.79,fr2,unknown,no
dataset_2026_05_04_2200,53,417600507,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,(no name),Amsterdam,NL,18125,18.12,fr2,fr2,yes
dataset_2026_05_04_2200,54,417600512,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,18132,18.13,fr2,fr2,yes
dataset_2026_05_04_2200,55,417600518,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,190737,190.74,mid,mid,yes
dataset_2026_05_04_2200,56,417600524,grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa,gripto,Fechenheim,DE,18006,18.01,fr2,fr2,yes
dataset_2026_05_04_2200,57,417600529,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,Haus – Best APY & No Fees,Fechenheim,DE,17083,17.08,fr2,fr2,yes
dataset_2026_05_04_2200,58,417600536,HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,Trust Nodes,Europe/Amsterdam,NL,15986,15.99,fr2,fr2,yes
dataset_2026_05_04_2200,59,417600541,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,Boardman,US,486505,486.50,tyo,mid,no
dataset_2026_05_04_2200,60,417600548,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,(no data),,,16415,16.41,fr2,unknown,no
dataset_2026_05_04_2200,61,417600554,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Coinbase 02,City of London,GB,17971,17.97,fr2,fr2,yes
dataset_2026_05_04_2200,62,417600559,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,16502,16.50,fr2,unknown,no
dataset_2026_05_04_2200,63,417600565,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,16496,16.50,fr2,fr2,yes
dataset_2026_05_04_2200,64,417600571,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16899,16.90,fr2,fr2,yes
dataset_2026_05_04_2200,65,417600576,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,(no name),Vilnius,LT,16131,16.13,fr2,fr2,yes
dataset_2026_05_04_2200,66,417600582,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,Europe/London,GB,15760,15.76,fr2,fr2,yes
dataset_2026_05_04_2200,67,417600587,gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,The Lotus Validator,Frankfurt am Main,DE,17103,17.10,fr2,fr2,yes
dataset_2026_05_04_2200,68,417600593,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,(no name),Frankfurt am Main,DE,17529,17.53,fr2,fr2,yes
dataset_2026_05_04_2200,69,417600598,9eGrDohdNTAo61DRHyfMuqKWXqYnA3i254Wiszxe8FoY,Galaxy,Europe/London,GB,16010,16.01,fr2,fr2,yes
dataset_2026_05_04_2200,70,417600604,hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,(no data),,,199565,199.56,mid,unknown,no
dataset_2026_05_04_2200,71,417600610,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Staking Facilities | MEV 🔥,Frankfurt am Main,DE,16361,16.36,fr2,fr2,yes
dataset_2026_05_04_2200,72,417600616,GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,(no data),,,16816,16.82,fr2,unknown,no
dataset_2026_05_04_2200,73,417600622,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16648,16.65,fr2,fr2,yes
dataset_2026_05_04_2200,74,417600627,idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,(no data),,,16308,16.31,fr2,unknown,no
dataset_2026_05_04_2200,75,417600633,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,16353,16.35,fr2,fr2,yes
dataset_2026_05_04_2200,76,417600638,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,(no name),Tokyo,JP,459329,459.33,tyo,tyo,yes
dataset_2026_05_04_2200,77,417600645,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,198146,198.15,mid,unknown,no
dataset_2026_05_04_2200,78,417600651,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,OKX Earn,Asia/Singapore,SG,458178,458.18,tyo,tyo,yes
dataset_2026_05_04_2200,79,417600658,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,(no name),Europe/Amsterdam,NL,16935,16.93,fr2,fr2,yes
dataset_2026_05_04_2200,80,417600664,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,16884,16.88,fr2,fr2,yes
dataset_2026_05_04_2200,81,417600670,GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,GREED Academy - funding education,Singapore,SG,459224,459.22,tyo,tyo,yes
dataset_2026_05_04_2200,82,417600676,scb1Z7du8NVSaHFXsafSjRdXr6xBjWR3iugikL739Y1,(no name),Tokyo,JP,460054,460.05,tyo,tyo,yes
dataset_2026_05_04_2200,83,417600683,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,(no data),,,458515,458.51,tyo,unknown,no
dataset_2026_05_04_2200,84,417600690,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,17252,17.25,fr2,fr2,yes
dataset_2026_05_04_2200,85,417600696,3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,StakeThat +MEV,Frankfurt am Main,DE,17690,17.69,fr2,fr2,yes
dataset_2026_05_04_2200,86,417600701,43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,(no data),,,458091,458.09,tyo,unknown,no
dataset_2026_05_04_2200,87,417600708,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,(no data),,,16517,16.52,fr2,unknown,no
dataset_2026_05_04_2200,88,417600714,FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,Easytoken.me,Europe/Amsterdam,NL,19307,19.31,fr2,fr2,yes
dataset_2026_05_04_2200,89,417600720,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,(no name),Amsterdam,NL,16826,16.83,fr2,fr2,yes
dataset_2026_05_04_2200,90,417600726,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,(no data),,,17893,17.89,fr2,unknown,no
dataset_2026_05_04_2200,91,417600732,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,16479,16.48,fr2,mid,no
dataset_2026_05_04_2200,92,417600738,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,17203,17.20,fr2,fr2,yes
dataset_2026_05_04_2200,93,417600744,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Shinobi Systems 🚀 stakeview.app,Vancouver,CA,543221,543.22,tyo,mid,no
dataset_2026_05_04_2200,94,417600750,AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq,(no data),,,20440,20.44,fr2,unknown,no
dataset_2026_05_04_2200,95,417600755,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,(no name),Amsterdam,NL,460983,460.98,tyo,fr2,no
dataset_2026_05_04_2200,96,417600762,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,Coinbase 03,Tokyo,JP,459301,459.30,tyo,tyo,yes
dataset_2026_05_04_2200,97,417600769,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,Solana Mobile Validator,Dallas,US,563709,563.71,tyo,mid,no
dataset_2026_05_04_2200,98,417600775,,(no data),,,412264,412.26,tyo,unknown,no
dataset_2026_05_04_2200,99,417600782,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,17981,17.98,fr2,fr2,yes
dataset_2026_05_04_2200,100,417600787,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,(no data),,,16377,16.38,fr2,unknown,no
dataset_2026_05_06_1655,6,417987309,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,(no name),Singapore,SG,460922,460.92,tyo,tyo,yes
dataset_2026_05_06_1655,7,417987316,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,(no name),Tokyo,JP,458860,458.86,tyo,tyo,yes
dataset_2026_05_06_1655,8,417987323,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,17543,17.54,fr2,fr2,yes
dataset_2026_05_06_1655,9,417987328,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,(no data),,,16191,16.19,fr2,unknown,no
dataset_2026_05_06_1655,10,417987334,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,18593,18.59,fr2,unknown,no
dataset_2026_05_06_1655,11,417987340,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,458882,458.88,tyo,fr2,no
dataset_2026_05_06_1655,12,417987346,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,Ledger by Figment,Frankfurt am Main,DE,18559,18.56,fr2,fr2,yes
dataset_2026_05_06_1655,13,417987352,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,458492,458.49,tyo,fr2,no
dataset_2026_05_06_1655,14,417987359,nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,OranG3cluB,Los Angeles,US,549652,549.65,tyo,slc,no
dataset_2026_05_06_1655,15,417987365,rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU,Albert is Great,Amsterdam,NL,18703,18.70,fr2,fr2,yes
dataset_2026_05_06_1655,16,417987371,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,Overclock,New York,US,17991,17.99,fr2,mid,no
dataset_2026_05_06_1655,17,417987376,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,190470,190.47,mid,unknown,no
dataset_2026_05_06_1655,18,417987382,privaEdSEmnMPGPoQACUkcDGkFBbTArVvsEGd7C5wUM,(no data),,,19904,19.90,fr2,unknown,no
dataset_2026_05_06_1655,19,417987388,57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,[Public Good] Chive 🌱 - 0% Fee + MEV + BlockReward,Chicago,US,189658,189.66,mid,mid,yes
dataset_2026_05_06_1655,20,417987394,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,Blockdaemon 🧱👿 Validator,Amsterdam,NL,16351,16.35,fr2,fr2,yes
dataset_2026_05_06_1655,21,417987399,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,(no name),Amsterdam,NL,191846,191.85,mid,fr2,no
dataset_2026_05_06_1655,22,417987405,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,Anagram Staking,Aubervilliers,FR,18566,18.57,fr2,fr2,yes
dataset_2026_05_06_1655,23,417987410,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,SolStack by Corvus Labs,Europe/Amsterdam,NL,428559,428.56,tyo,fr2,no
dataset_2026_05_06_1655,24,417987416,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,Everstake,Frankfurt am Main,DE,17826,17.83,fr2,fr2,yes
dataset_2026_05_06_1655,25,417987422,AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,(no name),Amsterdam,NL,18658,18.66,fr2,fr2,yes
dataset_2026_05_06_1655,26,417987428,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,Jupiter,Frankfurt am Main,DE,16161,16.16,fr2,fr2,yes
dataset_2026_05_06_1655,27,417987433,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,(no name),Europe/Amsterdam,NL,16567,16.57,fr2,fr2,yes
dataset_2026_05_06_1655,28,417987440,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,191858,191.86,mid,unknown,no
dataset_2026_05_06_1655,29,417987445,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,189840,189.84,mid,mid,yes
dataset_2026_05_06_1655,30,417987452,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,Forward Industries,Europe/London,GB,18288,18.29,fr2,fr2,yes
dataset_2026_05_06_1655,31,417987457,ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,Lifetime 0% fee + full MEV payout | Alphasearch,Europe/Berlin,DE,16879,16.88,fr2,fr2,yes
dataset_2026_05_06_1655,32,417987463,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,Flash,Europe/Vilnius,LT,17629,17.63,fr2,fr2,yes
dataset_2026_05_06_1655,33,417987469,HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,(no data),,,18316,18.32,fr2,unknown,no
dataset_2026_05_06_1655,34,417987475,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,Edgevana,Amsterdam,NL,458402,458.40,tyo,fr2,no
dataset_2026_05_06_1655,35,417987482,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,(no data),,,18510,18.51,fr2,unknown,no
dataset_2026_05_06_1655,36,417987487,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,Coinbase 04,Amsterdam,NL,18966,18.97,fr2,fr2,yes
dataset_2026_05_06_1655,37,417987492,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,Pumpkin's Pool ❤️,Asia/Singapore,SG,461339,461.34,tyo,tyo,yes
dataset_2026_05_06_1655,38,417987499,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,18362,18.36,fr2,fr2,yes
dataset_2026_05_06_1655,39,417987505,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,(no data),,,18300,18.30,fr2,unknown,no
dataset_2026_05_06_1655,40,417987511,AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,(no data),,,191472,191.47,mid,unknown,no
dataset_2026_05_06_1655,41,417987517,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Helius,Frankfurt am Main,DE,460007,460.01,tyo,fr2,no
dataset_2026_05_06_1655,42,417987523,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Realms Validator,Tokyo,JP,18043,18.04,fr2,tyo,no
dataset_2026_05_06_1655,43,417987529,23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er,Stakin by The Tie,Rödelheim,DE,18221,18.22,fr2,fr2,yes
dataset_2026_05_06_1655,44,417987535,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,Bitwise Onchain Solutions 02,Amsterdam,NL,192097,192.10,mid,fr2,no
dataset_2026_05_06_1655,45,417987541,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,(no name),Frankfurt am Main,DE,18727,18.73,fr2,fr2,yes
dataset_2026_05_06_1655,46,417987546,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,Upbit Staking,Boardman,US,427879,427.88,tyo,mid,no
dataset_2026_05_06_1655,47,417987553,32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm,FalconX,be102.bhs-g1-nc5.qc.ca,,191581,191.58,mid,unknown,no
dataset_2026_05_06_1655,48,417987559,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,Asymmetric Research,Amsterdam,NL,19673,19.67,fr2,fr2,yes
dataset_2026_05_06_1655,49,417987565,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe/Vilnius,LT,17514,17.51,fr2,fr2,yes
dataset_2026_05_06_1655,50,417987571,A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,(no name),Frankfurt am Main,DE,18984,18.98,fr2,fr2,yes
dataset_2026_05_06_1655,51,417987577,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,(no name),Tokyo,JP,459750,459.75,tyo,tyo,yes
dataset_2026_05_06_1655,52,417987583,2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Astraeus,Amsterdam,NL,18009,18.01,fr2,fr2,yes
dataset_2026_05_06_1655,53,417987589,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,(no name),Amsterdam,NL,17695,17.70,fr2,fr2,yes
dataset_2026_05_06_1655,54,417987595,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,Pumpkin's Pool ❤️,Asia/Singapore,SG,460676,460.68,tyo,tyo,yes
dataset_2026_05_06_1655,55,417987601,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,(no data),,,458416,458.42,tyo,unknown,no
dataset_2026_05_06_1655,56,417987608,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,Axiom,Frankfurt am Main,DE,16695,16.70,fr2,fr2,yes
dataset_2026_05_06_1655,57,417987613,6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,Pier Two,Frankfurt am Main,DE,16278,16.28,fr2,fr2,yes
dataset_2026_05_06_1655,58,417987619,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,16771,16.77,fr2,mid,no
dataset_2026_05_06_1655,59,417987624,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,(no name),Frankfurt am Main,DE,22662,22.66,fr2,fr2,yes
dataset_2026_05_06_1655,60,417987630,MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,(no data),,,16909,16.91,fr2,unknown,no
dataset_2026_05_06_1655,61,417987636,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,Firedancer Development,Frankfurt am Main,DE,16984,16.98,fr2,fr2,yes
dataset_2026_05_06_1655,62,417987642,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,(no name),City of London,GB,16176,16.18,fr2,fr2,yes
dataset_2026_05_06_1655,63,417987648,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,(no name),Amsterdam,NL,19553,19.55,fr2,fr2,yes
dataset_2026_05_06_1655,64,417987654,7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc,Alchemy,be101.rbx-g4-nc5.fr.eu,,18321,18.32,fr2,unknown,no
dataset_2026_05_06_1655,65,417987660,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,(no name),Singapore,SG,459450,459.45,tyo,tyo,yes
dataset_2026_05_06_1655,66,417987667,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,Solana Compass 🧭 Solana For The People,Minamishinagawa,JP,459144,459.14,tyo,tyo,yes
dataset_2026_05_06_1655,67,417987674,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,(no name),Amsterdam,NL,18744,18.74,fr2,fr2,yes
dataset_2026_05_06_1655,68,417987679,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,17146,17.15,fr2,unknown,no
dataset_2026_05_06_1655,69,417987684,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,Hamsa,Europe/Vilnius,LT,18559,18.56,fr2,fr2,yes
dataset_2026_05_06_1655,70,417987690,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Figment,be102.bhs-g1-nc5.qc.ca,,193651,193.65,mid,unknown,no
dataset_2026_05_06_1655,71,417987696,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,(no name),Amsterdam,NL,18817,18.82,fr2,fr2,yes
dataset_2026_05_06_1655,72,417987702,D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1,Next Finance Tech,Tokyo,JP,461279,461.28,tyo,tyo,yes
dataset_2026_05_06_1655,73,417987709,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,Kraken 2,America/Chicago,US,18369,18.37,fr2,mid,no
dataset_2026_05_06_1655,74,417987715,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,binance staking,Ashburn,US,198461,198.46,mid,mid,yes
dataset_2026_05_06_1655,75,417987720,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,(no data),,,18148,18.15,fr2,unknown,no
