run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778443200923,zela,10,1778443200923,1778443200924,1115,589711,1,true,confirmed,false
1,1778443203590,baseline,10,1778443203590,1778443203733,,142455,1,true,confirmed,false
2,1778443203654,zela,10,1778443203654,1778443203672,18398,222570,1,true,confirmed,false
2,1778443206114,baseline,10,1778443206114,1778443206225,,111121,1,true,confirmed,false
3,1778443206061,zela,10,1778443206061,1778443206062,1550,19466,1,true,confirmed,false
3,1778443208361,baseline,10,1778443208361,1778443208459,,98343,1,true,confirmed,false
4,1778443208401,zela,10,1778443208401,1778443208402,709,461936,1,true,confirmed,false
4,1778443211027,baseline,10,1778443211027,1778443211123,,96651,1,true,confirmed,false
5,1778443210971,zela,10,1778443210971,1778443210972,1023,17247,1,true,confirmed,false
5,1778443213267,baseline,10,1778443213267,1778443213446,,179825,1,true,confirmed,false
6,1778443213263,zela,10,1778443213263,1778443213264,879,18481,1,false,confirmed,false
6,1778443215563,baseline,10,1778443215563,1778443215680,,117523,1,false,confirmed,false
7,1778443215504,zela,10,1778443215504,1778443215505,1112,16773,1,false,confirmed,false
7,1778443217802,baseline,10,1778443217802,1778443217943,,141758,1,false,confirmed,false
8,1778443217783,zela,10,1778443217783,1778443217784,1017,18865,1,false,confirmed,false
8,1778443220086,baseline,10,1778443220086,1778443220177,,91226,1,false,confirmed,false
9,1778443219993,zela,10,1778443219993,1778443219994,826,18789,1,false,confirmed,false
9,1778443222292,baseline,10,1778443222292,1778443222384,,92001,1,false,confirmed,false
10,1778443222262,zela,10,1778443222262,1778443222322,60375,444501,1,false,confirmed,false
10,1778443224923,baseline,10,1778443224923,1778443225063,,140097,1,false,confirmed,false
11,1778443224929,zela,10,1778443224929,1778443224954,24470,231198,1,false,confirmed,false
11,1778443227403,baseline,10,1778443227403,1778443227511,,108256,1,false,confirmed,false
12,1778443227363,zela,10,1778443227363,1778443227386,23605,224922,1,false,confirmed,false
12,1778443229835,baseline,10,1778443229835,1778443229918,,83234,1,false,confirmed,false
13,1778443229791,zela,10,1778443229791,1778443229824,33356,345753,1,false,confirmed,false
13,1778443232356,baseline,10,1778443232356,1778443232452,,95461,1,false,confirmed,false
14,1778443232382,zela,10,1778443232382,1778443232383,939,461937,1,false,confirmed,false
14,1778443235006,baseline,10,1778443235006,1778443235104,,98454,1,false,confirmed,false
15,1778443234917,zela,10,1778443234917,1778443234918,1129,19006,1,false,confirmed,false
15,1778443237221,baseline,10,1778443237221,1778443237318,,96893,1,false,confirmed,false
16,1778443237173,zela,10,1778443237173,1778443237211,37964,185028,1,false,confirmed,false
16,1778443239598,baseline,10,1778443239598,1778443239675,,76969,1,false,confirmed,false
17,1778443239488,zela,10,1778443239488,1778443239489,903,18394,1,false,confirmed,false
17,1778443241786,baseline,10,1778443241786,1778443241896,,109646,1,false,confirmed,false
18,1778443241829,zela,10,1778443241829,1778443241830,719,377107,1,false,confirmed,false
18,1778443244369,baseline,10,1778443244369,1778443244465,,95642,1,false,confirmed,false
19,1778443244402,zela,10,1778443244402,1778443244403,712,461400,1,false,confirmed,false
19,1778443247020,baseline,10,1778443247020,1778443247131,,110425,1,false,confirmed,false
20,1778443247070,zela,10,1778443247070,1778443247071,746,461472,1,false,confirmed,false
20,1778443249695,baseline,10,1778443249695,1778443249782,,87114,1,false,confirmed,false
21,1778443249630,zela,10,1778443249630,1778443249653,23273,221554,1,false,confirmed,false
21,1778443252092,baseline,10,1778443252092,1778443252179,,86811,1,false,confirmed,false
22,1778443252007,zela,10,1778443252007,1778443252008,1117,19330,1,false,confirmed,false
22,1778443254311,baseline,10,1778443254311,1778443254456,,144867,1,false,confirmed,false
23,1778443254343,zela,10,1778443254343,1778443254363,20669,223521,1,false,confirmed,false
23,1778443256805,baseline,10,1778443256805,1778443256921,,115959,1,false,confirmed,false
24,1778443256744,zela,10,1778443256744,1778443256745,888,18516,1,false,confirmed,false
24,1778443259055,baseline,10,1778443259055,1778443259159,,104249,1,false,confirmed,false
25,1778443258992,zela,10,1778443258992,1778443258993,826,18122,1,false,confirmed,false
25,1778443261290,baseline,10,1778443261290,1778443261409,,118957,1,false,confirmed,false
26,1778443261479,zela,10,1778443261479,1778443261480,894,461536,1,false,confirmed,false
26,1778443264101,baseline,10,1778443264101,1778443264210,,108860,1,false,confirmed,false
27,1778443264030,zela,10,1778443264030,1778443264031,906,17584,1,false,confirmed,false
27,1778443266331,baseline,10,1778443266331,1778443266418,,87645,1,false,confirmed,false
28,1778443266234,zela,10,1778443266234,1778443266235,822,18104,1,false,confirmed,false
28,1778443268533,baseline,10,1778443268533,1778443268636,,102809,1,false,confirmed,false
29,1778443268451,zela,10,1778443268451,1778443268452,950,18550,1,false,confirmed,false
29,1778443270752,baseline,10,1778443270752,1778443270878,,126576,1,false,confirmed,false
30,1778443270710,zela,10,1778443270710,1778443270712,1699,19615,1,false,confirmed,false
