run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778803203154,zela,10,1778803203154,1778803203155,959,151637,1,true,confirmed,false
1,1778803203023,baseline,10,1778803203023,1778803203141,,117540,1,true,confirmed,false
2,1778803205431,zela,10,1778803205431,1778803205432,1039,18231,1,true,confirmed,false
2,1778803205254,baseline,10,1778803205254,1778803205351,,96783,1,true,confirmed,false
3,1778803207646,zela,10,1778803207646,1778803207647,893,18251,1,true,confirmed,false
3,1778803207477,baseline,10,1778803207477,1778803207584,,106630,1,true,confirmed,false
4,1778803209918,zela,10,1778803209918,1778803209955,36899,252401,1,true,confirmed,false
4,1778803209934,baseline,10,1778803209934,1778803210015,,80786,1,true,confirmed,false
5,1778803212296,zela,10,1778803212296,1778803212297,886,17436,1,true,confirmed,false
5,1778803212119,baseline,10,1778803212119,1778803212207,,87774,1,true,confirmed,false
6,1778803214489,zela,10,1778803214489,1778803214490,1030,18077,1,false,confirmed,false
6,1778803214315,baseline,10,1778803214315,1778803214395,,80124,1,false,confirmed,false
7,1778803216676,zela,10,1778803216676,1778803216677,933,17393,1,false,confirmed,false
7,1778803216498,baseline,10,1778803216498,1778803216595,,96171,1,false,confirmed,false
8,1778803218982,zela,10,1778803218982,1778803218983,888,462136,1,false,confirmed,false
8,1778803219140,baseline,10,1778803219140,1778803219230,,89982,1,false,confirmed,false
9,1778803221618,zela,10,1778803221618,1778803221619,650,461654,1,false,confirmed,false
9,1778803221775,baseline,10,1778803221775,1778803221866,,91489,1,false,confirmed,false
10,1778803224221,zela,10,1778803224221,1778803224249,28559,327521,1,false,confirmed,false
10,1778803224293,baseline,10,1778803224293,1778803224375,,82024,1,false,confirmed,false
11,1778803226775,zela,10,1778803226775,1778803226776,666,430392,1,false,confirmed,false
11,1778803226908,baseline,10,1778803226908,1778803226989,,81477,1,false,confirmed,false
12,1778803229272,zela,10,1778803229272,1778803229273,1085,18258,1,false,confirmed,false
12,1778803229093,baseline,10,1778803229093,1778803229194,,101494,1,false,confirmed,false
13,1778803231595,zela,10,1778803231595,1778803231595,608,462239,1,false,confirmed,false
13,1778803231752,baseline,10,1778803231752,1778803231846,,94382,1,false,confirmed,false
14,1778803234211,zela,10,1778803234211,1778803234238,27122,321750,1,false,confirmed,false
14,1778803234277,baseline,10,1778803234277,1778803234377,,100064,1,false,confirmed,false
15,1778803236666,zela,10,1778803236666,1778803236667,943,17824,1,false,confirmed,false
