run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1777356001641,zela,10,1777356001641,1777356001642,1613,1,false
1,1777356003921,baseline,10,1777356003921,1777356004453,532034,2,false
2,1777356004761,zela,10,1777356004761,1777356004764,2399,1,false
2,1777356006677,baseline,10,1777356006677,1777356007072,395107,1,false
3,1777356007424,zela,10,1777356007424,1777356007427,3421,1,false
3,1777356009340,baseline,10,1777356009340,1777356009770,430211,2,false
4,1777356010062,zela,10,1777356010062,1777356010064,2197,1,false
4,1777356011975,baseline,10,1777356011975,1777356012502,526306,2,false
5,1777356012805,zela,10,1777356012805,1777356012808,2542,1,false
5,1777356014719,baseline,10,1777356014719,1777356015168,448912,2,false
6,1777356015452,zela,10,1777356015452,1777356015454,2350,1,false
6,1777356017364,baseline,10,1777356017364,1777356017819,454941,2,false
7,1777356018265,zela,10,1777356018265,1777356018266,1480,1,false
7,1777356020306,baseline,10,1777356020306,1777356020682,375888,2,false
8,1777356020958,zela,10,1777356020958,1777356020960,2321,1,false
8,1777356022875,baseline,10,1777356022875,1777356023357,481756,2,false
9,1777356023728,zela,10,1777356023728,1777356023737,9147,1,false
9,1777356025758,baseline,10,1777356025758,1777356026187,429167,1,false
10,1777356026467,zela,10,1777356026467,1777356026469,2489,1,false
10,1777356028383,baseline,10,1777356028383,1777356028884,501552,2,false
11,1777356029186,zela,10,1777356029186,1777356029188,2205,1,false
11,1777356031105,baseline,10,1777356031105,1777356031485,379834,2,false
12,1777356031895,zela,10,1777356031895,1777356031897,1867,1,false
12,1777356034141,baseline,10,1777356034141,1777356034653,512032,2,false
13,1777356034971,zela,10,1777356034971,1777356034973,2153,1,false
13,1777356036886,baseline,10,1777356036886,1777356037337,450963,2,false
14,1777356037684,zela,10,1777356037684,1777356037702,17448,1,false
14,1777356039731,baseline,10,1777356039731,1777356040131,400581,2,false
15,1777356040498,zela,10,1777356040498,1777356041033,534910,2,false
15,1777356043189,baseline,10,1777356043189,1777356043639,449847,2,false
16,1777356043920,zela,10,1777356043920,1777356043923,2378,1,false
16,1777356045834,baseline,10,1777356045834,1777356046247,413196,1,false
17,1777356046628,zela,10,1777356046628,1777356046638,9505,1,false
17,1777356048660,baseline,10,1777356048660,1777356049103,443488,2,false
18,1777356049502,zela,10,1777356049502,1777356049504,1609,1,false
18,1777356051744,baseline,10,1777356051744,1777356052150,406072,2,false
19,1777356052466,zela,10,1777356052466,1777356052469,2384,1,false
19,1777356054381,baseline,10,1777356054381,1777356054780,399201,2,false
20,1777356055078,zela,10,1777356055078,1777356055081,2703,1,false
20,1777356056995,baseline,10,1777356056995,1777356057460,465415,2,false
21,1777356057885,zela,10,1777356057885,1777356057887,2541,1,false
21,1777356060126,baseline,10,1777356060126,1777356060603,476418,2,false
22,1777356060926,zela,10,1777356060926,1777356060935,8982,1,false
22,1777356062956,baseline,10,1777356062956,1777356063392,435830,2,false
23,1777356063698,zela,10,1777356063698,1777356063701,3071,1,false
23,1777356065614,baseline,10,1777356065614,1777356066046,431683,1,false
24,1777356066330,zela,10,1777356066330,1777356066333,2300,1,false
24,1777356068244,baseline,10,1777356068244,1777356068755,511439,3,false
25,1777356069091,zela,10,1777356069091,1777356069093,2248,1,false
25,1777356071006,baseline,10,1777356071006,1777356071409,403444,2,false
26,1777356071700,zela,10,1777356071700,1777356071705,4665,1,false
26,1777356073616,baseline,10,1777356073616,1777356074038,421865,2,false
27,1777356074373,zela,10,1777356074373,1777356074374,1746,1,false
27,1777356076287,baseline,10,1777356076287,1777356076717,429978,2,false
28,1777356076999,zela,10,1777356076999,1777356077002,2341,1,false
28,1777356078916,baseline,10,1777356078916,1777356079384,468393,2,false
29,1777356079693,zela,10,1777356079693,1777356079695,2310,1,false
29,1777356081609,baseline,10,1777356081609,1777356082066,456625,2,false
30,1777356082401,zela,10,1777356082401,1777356082410,8420,1,false
30,1777356084433,baseline,10,1777356084433,1777356084855,422119,2,false
31,1777356085164,zela,10,1777356085164,1777356085166,2338,1,false
31,1777356087079,baseline,10,1777356087079,1777356087490,411297,1,false
32,1777356087770,zela,10,1777356087770,1777356087772,2348,1,false
32,1777356089685,baseline,10,1777356089685,1777356090090,405483,2,false
33,1777356090392,zela,10,1777356090392,1777356090394,2278,1,false
33,1777356092308,baseline,10,1777356092308,1777356092874,565288,2,false
34,1777356093249,zela,10,1777356093249,1777356093266,16965,1,false
34,1777356095291,baseline,10,1777356095291,1777356095685,393892,2,false
35,1777356096041,zela,10,1777356096041,1777356096498,456780,1,false
35,1777356098666,baseline,10,1777356098666,1777356099056,389150,1,false
36,1777356099377,zela,10,1777356099377,1777356099386,9428,1,false
36,1777356101404,baseline,10,1777356101404,1777356101824,419822,2,false
37,1777356102119,zela,10,1777356102119,1777356102121,2426,1,false
37,1777356104033,baseline,10,1777356104033,1777356104447,413409,2,false
38,1777356104734,zela,10,1777356104734,1777356104736,2357,1,false
38,1777356106650,baseline,10,1777356106650,1777356107063,413329,2,false
39,1777356107473,zela,10,1777356107473,1777356107475,1776,1,false
39,1777356109722,baseline,10,1777356109722,1777356110199,477229,2,false
40,1777356110506,zela,10,1777356110506,1777356110508,2400,1,false
40,1777356112421,baseline,10,1777356112421,1777356113111,689956,3,false
41,1777356113406,zela,10,1777356113406,1777356113409,2760,1,false
41,1777356115324,baseline,10,1777356115324,1777356115729,405943,1,false
42,1777356116055,zela,10,1777356116055,1777356116064,8642,1,false
42,1777356118088,baseline,10,1777356118088,1777356118486,398126,1,false
43,1777356118924,zela,10,1777356118924,1777356118925,1594,1,false
43,1777356121169,baseline,10,1777356121169,1777356121549,380188,2,false
44,1777356121827,zela,10,1777356121827,1777356121829,2253,1,false
44,1777356123740,baseline,10,1777356123740,1777356124229,489277,2,false
45,1777356124542,zela,10,1777356124542,1777356124545,2437,1,false
45,1777356126457,baseline,10,1777356126457,1777356126996,539283,2,false
46,1777356127285,zela,10,1777356127285,1777356127287,2302,1,false
46,1777356129202,baseline,10,1777356129202,1777356129668,466713,2,false
47,1777356130073,zela,10,1777356130073,1777356130075,1765,1,false
47,1777356132330,baseline,10,1777356132330,1777356132804,474336,2,false
48,1777356133090,zela,10,1777356133090,1777356133092,2317,1,false
48,1777356135007,baseline,10,1777356135007,1777356135535,528246,2,false
49,1777356135847,zela,10,1777356135847,1777356135850,2608,1,false
49,1777356137765,baseline,10,1777356137765,1777356138195,430329,2,false
50,1777356138520,zela,10,1777356138520,1777356138538,17894,1,false
50,1777356140556,baseline,10,1777356140556,1777356140983,427512,2,false
51,1777356141287,zela,10,1777356141287,1777356141290,3226,1,false
51,1777356143205,baseline,10,1777356143205,1777356143627,421659,2,false
52,1777356143917,zela,10,1777356143917,1777356143920,2637,1,false
52,1777356145832,baseline,10,1777356145832,1777356146342,510465,2,false
53,1777356146655,zela,10,1777356146655,1777356146658,2355,1,false
53,1777356148569,baseline,10,1777356148569,1777356149018,449862,2,false
54,1777356149322,zela,10,1777356149322,1777356149325,2480,1,false
54,1777356151236,baseline,10,1777356151236,1777356151831,594811,3,false
55,1777356152124,zela,10,1777356152124,1777356152127,2628,1,false
55,1777356154038,baseline,10,1777356154038,1777356154452,414423,2,false
56,1777356154793,zela,10,1777356154793,1777356154796,2689,1,false
56,1777356156707,baseline,10,1777356156707,1777356157090,382818,1,false
57,1777356157384,zela,10,1777356157384,1777356157388,4391,1,false
57,1777356159301,baseline,10,1777356159301,1777356159758,457127,2,false
58,1777356160064,zela,10,1777356160064,1777356160066,2407,1,false
58,1777356161978,baseline,10,1777356161978,1777356162452,473712,2,false
59,1777356162846,zela,10,1777356162846,1777356162848,2122,1,false
59,1777356165091,baseline,10,1777356165091,1777356165552,461076,2,false
60,1777356165863,zela,10,1777356165863,1777356165865,2265,1,false
60,1777356167779,baseline,10,1777356167779,1777356168243,463582,2,false
61,1777356168645,zela,10,1777356168645,1777356168647,1422,1,false
61,1777356170891,baseline,10,1777356170891,1777356171298,406957,2,false
62,1777356171639,zela,10,1777356171639,1777356171896,256980,1,false
62,1777356173957,baseline,10,1777356173957,1777356174395,438032,2,false
63,1777356174786,zela,10,1777356174786,1777356174788,2052,1,false
63,1777356177037,baseline,10,1777356177037,1777356177438,401163,2,false
64,1777356177760,zela,10,1777356177760,1777356177763,2538,1,false
64,1777356179671,baseline,10,1777356179671,1777356180056,385239,2,false
65,1777356180454,zela,10,1777356180454,1777356180456,1740,1,false
65,1777356182699,baseline,10,1777356182699,1777356183178,478509,2,false
66,1777356183493,zela,10,1777356183493,1777356183495,2246,1,false
66,1777356185406,baseline,10,1777356185406,1777356185827,421015,2,false
67,1777356186122,zela,10,1777356186122,1777356186125,2989,1,false
67,1777356188038,baseline,10,1777356188038,1777356188541,503696,2,false
68,1777356188900,zela,10,1777356188900,1777356188926,25862,1,false
68,1777356190949,baseline,10,1777356190949,1777356191369,419872,1,false
69,1777356191643,zela,10,1777356191643,1777356191649,5897,1,false
69,1777356193565,baseline,10,1777356193565,1777356193964,399169,2,false
70,1777356194304,zela,10,1777356194304,1777356194314,10249,2,false
70,1777356196338,baseline,10,1777356196338,1777356196738,399694,2,false
71,1777356197052,zela,10,1777356197052,1777356197070,17554,1,false
71,1777356199090,baseline,10,1777356199090,1777356199496,405831,2,false
72,1777356199787,zela,10,1777356199787,1777356199789,2332,1,false
72,1777356201700,baseline,10,1777356201700,1777356202084,384338,2,false
73,1777356202386,zela,10,1777356202386,1777356202389,2478,1,false
73,1777356204299,baseline,10,1777356204299,1777356204712,413190,2,false
74,1777356204997,zela,10,1777356204997,1777356204999,2339,1,false
74,1777356206916,baseline,10,1777356206916,1777356207316,400580,2,false
75,1777356207627,zela,10,1777356207627,1777356207629,2286,2,false
75,1777356209541,baseline,10,1777356209541,1777356210023,481676,2,false
76,1777356210316,zela,10,1777356210316,1777356210318,2349,1,false
76,1777356212231,baseline,10,1777356212231,1777356212988,757715,1,false
77,1777356213404,zela,10,1777356213404,1777356213405,1435,1,false
77,1777356215647,baseline,10,1777356215647,1777356216087,439921,2,false
