run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778198402730,zela,10,1778198402730,1778198402731,953,401267,1,true,confirmed,false
1,1778198403801,baseline,10,1778198403801,1778198403903,,101625,1,true,confirmed,false
2,1778198405022,zela,10,1778198405022,1778198405049,26596,248857,1,true,confirmed,false
2,1778198406235,baseline,10,1778198406235,1778198406328,,93208,1,true,confirmed,false
3,1778198407489,zela,10,1778198407489,1778198407491,1483,462172,1,true,confirmed,false
3,1778198408869,baseline,10,1778198408869,1778198408966,,96583,1,true,confirmed,false
4,1778198410046,zela,10,1778198410046,1778198410047,1042,18885,1,true,confirmed,false
4,1778198411079,baseline,10,1778198411079,1778198411171,,92344,1,true,confirmed,false
5,1778198412253,zela,10,1778198412253,1778198412254,978,18620,1,true,confirmed,false
5,1778198413283,baseline,10,1778198413283,1778198413380,,96239,1,true,confirmed,false
6,1778198414466,zela,10,1778198414466,1778198414467,970,17659,1,false,confirmed,false
6,1778198415493,baseline,10,1778198415493,1778198415583,,89321,1,false,confirmed,false
7,1778198416707,zela,10,1778198416707,1778198416736,28341,227484,1,false,confirmed,false
7,1778198417898,baseline,10,1778198417898,1778198417997,,99136,1,false,confirmed,false
8,1778198419172,zela,10,1778198419172,1778198419173,936,461434,1,false,confirmed,false
8,1778198420547,baseline,10,1778198420547,1778198420645,,97958,1,false,confirmed,false
9,1778198421730,zela,10,1778198421730,1778198421731,931,18719,1,false,confirmed,false
9,1778198422755,baseline,10,1778198422755,1778198422843,,87880,1,false,confirmed,false
10,1778198423988,zela,10,1778198423988,1778198424072,83871,432852,1,false,confirmed,false
10,1778198425360,baseline,10,1778198425360,1778198425459,,98462,1,false,confirmed,false
11,1778198426541,zela,10,1778198426541,1778198426542,1054,18582,1,false,confirmed,false
11,1778198427569,baseline,10,1778198427569,1778198427659,,89671,1,false,confirmed,false
12,1778198428742,zela,10,1778198428742,1778198428743,967,18508,1,false,confirmed,false
12,1778198429772,baseline,10,1778198429772,1778198429869,,97376,1,false,confirmed,false
13,1778198430968,zela,10,1778198430968,1778198430969,881,18551,1,false,confirmed,false
13,1778198431993,baseline,10,1778198431993,1778198432088,,94775,1,false,confirmed,false
14,1778198433165,zela,10,1778198433165,1778198433166,1044,18575,1,false,confirmed,false
14,1778198434188,baseline,10,1778198434188,1778198434271,,83576,1,false,confirmed,false
15,1778198435396,zela,10,1778198435396,1778198435421,25076,231547,1,false,confirmed,false
15,1778198436587,baseline,10,1778198436587,1778198436676,,88921,1,false,confirmed,false
16,1778198437755,zela,10,1778198437755,1778198437756,885,18782,1,false,confirmed,false
16,1778198438781,baseline,10,1778198438781,1778198438867,,86302,1,false,confirmed,false
17,1778198440036,zela,10,1778198440036,1778198440037,876,461359,1,false,confirmed,false
17,1778198441419,baseline,10,1778198441419,1778198441599,,180092,1,false,confirmed,false
18,1778198442679,zela,10,1778198442679,1778198442680,873,18470,1,false,confirmed,false
18,1778198443720,baseline,10,1778198443720,1778198443824,,103741,1,false,confirmed,false
19,1778198444910,zela,10,1778198444910,1778198444911,803,18579,1,false,confirmed,false
19,1778198445931,baseline,10,1778198445931,1778198446272,,340653,1,false,confirmed,false
20,1778198447439,zela,10,1778198447439,1778198447440,685,461331,1,false,confirmed,false
20,1778198448820,baseline,10,1778198448820,1778198448911,,90739,1,false,confirmed,false
21,1778198449993,zela,10,1778198449993,1778198449994,974,18482,1,false,confirmed,false
21,1778198451020,baseline,10,1778198451020,1778198451105,,84465,1,false,confirmed,false
22,1778198452276,zela,10,1778198452276,1778198452277,695,461457,1,false,confirmed,false
22,1778198453661,baseline,10,1778198453661,1778198453760,,98926,1,false,confirmed,false
23,1778198454843,zela,10,1778198454843,1778198454844,946,18715,1,false,confirmed,false
23,1778198455872,baseline,10,1778198455872,1778198455973,,100508,1,false,confirmed,false
24,1778198457049,zela,10,1778198457049,1778198457050,1050,18818,1,false,confirmed,false
24,1778198458074,baseline,10,1778198458074,1778198458206,,131382,1,false,confirmed,false
25,1778198459286,zela,10,1778198459286,1778198459287,1035,18443,1,false,confirmed,false
25,1778198460322,baseline,10,1778198460322,1778198460490,,168075,1,false,confirmed,false
26,1778198461574,zela,10,1778198461574,1778198461575,938,18136,1,false,confirmed,false
26,1778198462599,baseline,10,1778198462599,1778198462674,,75404,1,false,confirmed,false
27,1778198463777,zela,10,1778198463777,1778198463778,965,18641,1,false,confirmed,false
27,1778198464807,baseline,10,1778198464807,1778198464909,,101676,1,false,confirmed,false
28,1778198466120,zela,10,1778198466120,1778198466122,1731,462548,1,false,confirmed,false
28,1778198467503,baseline,10,1778198467503,1778198467616,,112587,1,false,confirmed,false
29,1778198468690,zela,10,1778198468690,1778198468691,971,18950,1,false,confirmed,false
29,1778198469718,baseline,10,1778198469718,1778198469809,,91009,1,false,confirmed,false
30,1778198470944,zela,10,1778198470944,1778198470972,28296,223618,1,false,confirmed,false
30,1778198472130,baseline,10,1778198472130,1778198472253,,123089,1,false,confirmed,false
31,1778198473345,zela,10,1778198473345,1778198473345,852,18101,1,false,confirmed,false
31,1778198474371,baseline,10,1778198474371,1778198474463,,91969,1,false,confirmed,false
32,1778198475543,zela,10,1778198475543,1778198475544,998,18495,1,false,confirmed,false
32,1778198476570,baseline,10,1778198476570,1778198476670,,100348,1,false,confirmed,false
33,1778198477753,zela,10,1778198477753,1778198477754,943,18704,1,false,confirmed,false
33,1778198478783,baseline,10,1778198478783,1778198478891,,107157,1,false,confirmed,false
34,1778198479978,zela,10,1778198479978,1778198479979,997,18323,1,false,confirmed,false
34,1778198481004,baseline,10,1778198481004,1778198481088,,84129,1,false,confirmed,false
35,1778198482169,zela,10,1778198482169,1778198482170,844,19377,1,false,confirmed,false
35,1778198483196,baseline,10,1778198483196,1778198483276,,79561,1,false,confirmed,false
36,1778198484398,zela,10,1778198484398,1778198484423,25363,237492,1,false,confirmed,false
36,1778198485595,baseline,10,1778198485595,1778198485694,,98978,1,false,confirmed,false
37,1778198486778,zela,10,1778198486778,1778198486779,932,18317,1,false,confirmed,false
37,1778198487805,baseline,10,1778198487805,1778198487909,,104364,1,false,confirmed,false
38,1778198488990,zela,10,1778198488990,1778198488991,852,18873,1,false,confirmed,false
38,1778198490016,baseline,10,1778198490016,1778198490072,,56193,1,false,confirmed,false
39,1778198491150,zela,10,1778198491150,1778198491151,909,18697,1,false,confirmed,false
39,1778198492174,baseline,10,1778198492174,1778198492263,,88865,1,false,confirmed,false
40,1778198493384,zela,10,1778198493384,1778198493405,20243,217627,1,false,confirmed,false
40,1778198494567,baseline,10,1778198494567,1778198494650,,82510,1,false,confirmed,false
41,1778198495729,zela,10,1778198495729,1778198495730,864,18638,1,false,confirmed,false
41,1778198496751,baseline,10,1778198496751,1778198496844,,92835,1,false,confirmed,false
42,1778198497969,zela,10,1778198497969,1778198497990,20878,224830,1,false,confirmed,false
42,1778198499157,baseline,10,1778198499157,1778198499254,,96999,1,false,confirmed,false
43,1778198500338,zela,10,1778198500338,1778198500339,913,18621,1,false,confirmed,false
43,1778198501365,baseline,10,1778198501365,1778198501455,,90890,1,false,confirmed,false
44,1778198502534,zela,10,1778198502534,1778198502535,915,18100,1,false,confirmed,false
44,1778198503563,baseline,10,1778198503563,1778198503671,,108682,1,false,confirmed,false
45,1778198504755,zela,10,1778198504755,1778198504756,900,18371,1,false,confirmed,false
45,1778198505785,baseline,10,1778198505785,1778198505884,,98835,1,false,confirmed,false
46,1778198506964,zela,10,1778198506964,1778198506965,850,18752,1,false,confirmed,false
46,1778198508001,baseline,10,1778198508001,1778198508082,,80786,1,false,confirmed,false
47,1778198509161,zela,10,1778198509161,1778198509162,1079,18592,1,false,confirmed,false
47,1778198510190,baseline,10,1778198510190,1778198510284,,94175,1,false,confirmed,false
48,1778198511358,zela,10,1778198511358,1778198511359,917,19192,1,false,confirmed,false
48,1778198512386,baseline,10,1778198512386,1778198512481,,95074,1,false,confirmed,false
