run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1779188401967,zela,10,1779188401967,1779188401969,1284,381054,1,true,confirmed,false
1,1779188403387,baseline,10,1779188403387,1779188403522,,135504,1,true,confirmed,false
2,1779188404275,zela,10,1779188404275,1779188404276,966,18543,1,true,confirmed,false
2,1779188405647,baseline,10,1779188405647,1779188405749,,102072,1,true,confirmed,false
3,1779188406511,zela,10,1779188406511,1779188406512,916,19131,1,true,confirmed,false
3,1779188407886,baseline,10,1779188407886,1779188407991,,104871,1,true,confirmed,false
4,1779188408725,zela,10,1779188408725,1779188408726,1272,16979,1,true,confirmed,false
4,1779188410090,baseline,10,1779188410090,1779188410190,,100174,1,true,confirmed,false
5,1779188410973,zela,10,1779188410973,1779188410989,16034,203092,1,true,confirmed,false
5,1779188412481,baseline,10,1779188412481,1779188412575,,93824,1,true,confirmed,false
6,1779188413334,zela,10,1779188413334,1779188413335,1063,29357,1,false,confirmed,false
6,1779188414725,baseline,10,1779188414725,1779188414831,,105984,1,false,confirmed,false
7,1779188415570,zela,10,1779188415570,1779188415571,947,17862,1,false,confirmed,false
7,1779188416937,baseline,10,1779188416937,1779188417029,,92516,1,false,confirmed,false
8,1779188417766,zela,10,1779188417766,1779188417767,1056,18778,1,false,confirmed,false
8,1779188419135,baseline,10,1779188419135,1779188419221,,86039,1,false,confirmed,false
9,1779188420005,zela,10,1779188420005,1779188420022,16732,201732,1,false,confirmed,false
9,1779188421519,baseline,10,1779188421519,1779188421605,,86276,1,false,confirmed,false
10,1779188422346,zela,10,1779188422346,1779188422347,1159,18851,1,false,confirmed,false
10,1779188423725,baseline,10,1779188423725,1779188423823,,97572,1,false,confirmed,false
11,1779188424553,zela,10,1779188424553,1779188424553,806,17685,1,false,confirmed,false
11,1779188425920,baseline,10,1779188425920,1779188426025,,104727,1,false,confirmed,false
12,1779188426772,zela,10,1779188426772,1779188426772,897,17112,1,false,confirmed,false
12,1779188428136,baseline,10,1779188428136,1779188428228,,91522,1,false,confirmed,false
13,1779188429009,zela,10,1779188429009,1779188429041,31717,227927,1,false,confirmed,false
13,1779188430545,baseline,10,1779188430545,1779188430663,,118131,1,false,confirmed,false
14,1779188431521,zela,10,1779188431521,1779188431523,1966,448316,1,false,confirmed,false
14,1779188433215,baseline,10,1779188433215,1779188433341,,126417,1,false,confirmed,false
15,1779188434125,zela,10,1779188434125,1779188434145,20168,218280,1,false,confirmed,false
15,1779188435646,baseline,10,1779188435646,1779188435748,,102070,1,false,confirmed,false
16,1779188436490,zela,10,1779188436490,1779188436492,1118,18816,1,false,confirmed,false
16,1779188437863,baseline,10,1779188437863,1779188437964,,101148,1,false,confirmed,false
17,1779188438703,zela,10,1779188438703,1779188438705,1436,19012,1,false,confirmed,false
17,1779188440074,baseline,10,1779188440074,1779188440170,,96195,1,false,confirmed,false
18,1779188440904,zela,10,1779188440904,1779188440905,1132,18905,1,false,confirmed,false
18,1779188442269,baseline,10,1779188442269,1779188442363,,94149,1,false,confirmed,false
19,1779188443103,zela,10,1779188443103,1779188443104,823,18055,1,false,confirmed,false
19,1779188444475,baseline,10,1779188444475,1779188444596,,120949,1,false,confirmed,false
20,1779188445336,zela,10,1779188445336,1779188445337,808,18183,1,false,confirmed,false
20,1779188446708,baseline,10,1779188446708,1779188446788,,80474,1,false,confirmed,false
21,1779188447528,zela,10,1779188447528,1779188447530,1572,19081,1,false,confirmed,false
21,1779188448899,baseline,10,1779188448899,1779188449008,,109478,1,false,confirmed,false
22,1779188449782,zela,10,1779188449782,1779188449814,31687,219604,1,false,confirmed,false
22,1779188451312,baseline,10,1779188451312,1779188451399,,86910,1,false,confirmed,false
23,1779188452136,zela,10,1779188452136,1779188452137,948,18303,1,false,confirmed,false
23,1779188453506,baseline,10,1779188453506,1779188453606,,100190,1,false,confirmed,false
24,1779188454401,zela,10,1779188454401,1779188454417,16873,205349,1,false,confirmed,false
24,1779188455908,baseline,10,1779188455908,1779188456121,,212246,1,false,confirmed,false
25,1779188456865,zela,10,1779188456865,1779188456866,1025,18684,1,false,confirmed,false
25,1779188458228,baseline,10,1779188458228,1779188458327,,99406,1,false,confirmed,false
26,1779188459071,zela,10,1779188459071,1779188459072,1365,18846,1,false,confirmed,false
26,1779188460438,baseline,10,1779188460438,1779188460563,,124960,1,false,confirmed,false
27,1779188461310,zela,10,1779188461310,1779188461311,952,18398,1,false,confirmed,false
27,1779188462680,baseline,10,1779188462680,1779188462771,,90963,1,false,confirmed,false
28,1779188463512,zela,10,1779188463512,1779188463513,964,18748,1,false,confirmed,false
28,1779188464887,baseline,10,1779188464887,1779188465004,,116908,1,false,confirmed,false
29,1779188465741,zela,10,1779188465741,1779188465742,961,17904,1,false,confirmed,false
29,1779188467108,baseline,10,1779188467108,1779188467199,,90683,1,false,confirmed,false
30,1779188467935,zela,10,1779188467935,1779188467936,1031,18184,1,false,confirmed,false
30,1779188469300,baseline,10,1779188469300,1779188469403,,103194,1,false,confirmed,false
31,1779188470143,zela,10,1779188470143,1779188470144,1050,17371,1,false,confirmed,false
31,1779188471511,baseline,10,1779188471511,1779188471599,,87695,1,false,confirmed,false
32,1779188472437,zela,10,1779188472437,1779188472437,714,254253,1,false,confirmed,false
32,1779188473940,baseline,10,1779188473940,1779188474022,,81770,1,false,confirmed,false
33,1779188474759,zela,10,1779188474759,1779188474760,1086,17832,1,false,confirmed,false
33,1779188476128,baseline,10,1779188476128,1779188476229,,100592,1,false,confirmed,false
34,1779188477007,zela,10,1779188477007,1779188477035,28096,214768,1,false,confirmed,false
34,1779188478529,baseline,10,1779188478529,1779188478621,,91719,1,false,confirmed,false
35,1779188479403,zela,10,1779188479403,1779188479419,16025,220212,1,false,confirmed,false
35,1779188480931,baseline,10,1779188480931,1779188481040,,108761,1,false,confirmed,false
36,1779188481836,zela,10,1779188481836,1779188481865,29674,314064,1,false,confirmed,false
36,1779188483440,baseline,10,1779188483440,1779188483541,,101710,1,false,confirmed,false
37,1779188484278,zela,10,1779188484278,1779188484279,1038,18762,1,false,confirmed,false
