run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,server_wall_clock_us,client_wall_clock_us,unique_slots_count,cold_start,commitment,error
1,1778457602051,zela,10,1778457602051,1778457602069,18518,265136,1,true,confirmed,false
1,1778457603231,baseline,10,1778457603231,1778457603356,,125027,1,true,confirmed,false
2,1778457604438,zela,10,1778457604438,1778457604439,1090,19203,1,true,confirmed,false
2,1778457605503,baseline,10,1778457605503,1778457605626,,122406,1,true,confirmed,false
3,1778457606764,zela,10,1778457606764,1778457606834,70418,412788,1,true,confirmed,false
3,1778457608160,baseline,10,1778457608160,1778457608255,,95048,1,true,confirmed,false
4,1778457609387,zela,10,1778457609387,1778457609387,905,462146,1,true,confirmed,false
4,1778457610806,baseline,10,1778457610806,1778457610896,,90288,1,true,confirmed,false
5,1778457611985,zela,10,1778457611985,1778457612010,24846,224046,1,true,confirmed,false
5,1778457613215,baseline,10,1778457613215,1778457613337,,122460,1,true,confirmed,false
6,1778457614386,zela,10,1778457614386,1778457614387,1033,18334,1,false,confirmed,false
6,1778457615449,baseline,10,1778457615449,1778457615541,,92806,1,false,confirmed,false
7,1778457616591,zela,10,1778457616591,1778457616592,1019,17767,1,false,confirmed,false
7,1778457617656,baseline,10,1778457617656,1778457617742,,86849,1,false,confirmed,false
8,1778457618864,zela,10,1778457618864,1778457618927,62711,405745,1,false,confirmed,false
8,1778457620253,baseline,10,1778457620253,1778457620355,,101993,1,false,confirmed,false
9,1778457621413,zela,10,1778457621413,1778457621414,1007,18756,1,false,confirmed,false
9,1778457622480,baseline,10,1778457622480,1778457622558,,77475,1,false,confirmed,false
10,1778457623599,zela,10,1778457623599,1778457623600,1106,18855,1,false,confirmed,false
10,1778457624665,baseline,10,1778457624665,1778457624753,,88208,1,false,confirmed,false
11,1778457625888,zela,10,1778457625888,1778457625889,845,462010,1,false,confirmed,false
11,1778457627307,baseline,10,1778457627307,1778457627396,,88245,1,false,confirmed,false
12,1778457628437,zela,10,1778457628437,1778457628438,934,18334,1,false,confirmed,false
12,1778457629501,baseline,10,1778457629501,1778457629562,,61674,1,false,confirmed,false
13,1778457630601,zela,10,1778457630601,1778457630602,991,17993,1,false,confirmed,false
13,1778457631664,baseline,10,1778457631664,1778457631764,,99109,1,false,confirmed,false
14,1778457632859,zela,10,1778457632859,1778457632868,8773,187714,1,false,confirmed,false
14,1778457634046,baseline,10,1778457634046,1778457634133,,86475,1,false,confirmed,false
15,1778457635177,zela,10,1778457635177,1778457635178,881,18357,1,false,confirmed,false
15,1778457636241,baseline,10,1778457636241,1778457636330,,88563,1,false,confirmed,false
16,1778457637424,zela,10,1778457637424,1778457637426,1711,181085,1,false,confirmed,false
16,1778457638603,baseline,10,1778457638603,1778457638700,,97038,1,false,confirmed,false
17,1778457639839,zela,10,1778457639839,1778457639839,841,461927,1,false,confirmed,false
17,1778457641257,baseline,10,1778457641257,1778457641354,,97874,1,false,confirmed,false
18,1778457642403,zela,10,1778457642403,1778457642404,898,18351,1,false,confirmed,false
