run_id,timestamp_ms,side,feed_count,wall_clock_start_ms,wall_clock_end_ms,wall_clock_total_us,unique_slots_count,error
1,1777269602159,zela,10,1777269602159,1777269602160,1057,1,false
1,1777269604018,baseline,10,1777269604018,1777269604511,492530,2,false
2,1777269605279,zela,10,1777269605279,1777269605498,219545,1,false
2,1777269607131,baseline,10,1777269607131,1777269607535,404529,2,false
3,1777269608242,zela,10,1777269608242,1777269608245,2091,1,false
3,1777269609736,baseline,10,1777269609736,1777269610155,418267,1,false
4,1777269610880,zela,10,1777269610880,1777269610882,2081,1,false
4,1777269612375,baseline,10,1777269612375,1777269612849,474134,1,false
5,1777269613821,zela,10,1777269613821,1777269613823,2196,1,false
5,1777269615356,baseline,10,1777269615356,1777269615801,444546,2,false
6,1777269616506,zela,10,1777269616506,1777269616508,2207,1,false
6,1777269618005,baseline,10,1777269618005,1777269618503,497991,2,false
7,1777269619247,zela,10,1777269619247,1777269619249,2049,1,false
7,1777269620742,baseline,10,1777269620742,1777269621170,428107,2,false
8,1777269621912,zela,10,1777269621912,1777269622099,187353,2,false
8,1777269623721,baseline,10,1777269623721,1777269624201,480230,2,false
9,1777269624951,zela,10,1777269624951,1777269624953,2195,1,false
9,1777269626448,baseline,10,1777269626448,1777269626907,459207,2,false
10,1777269627655,zela,10,1777269627655,1777269627817,162210,1,false
10,1777269629437,baseline,10,1777269629437,1777269630003,566371,2,false
11,1777269630849,zela,10,1777269630849,1777269630850,1359,1,false
11,1777269632678,baseline,10,1777269632678,1777269633114,435634,2,false
12,1777269633829,zela,10,1777269633829,1777269633831,2303,1,false
12,1777269635327,baseline,10,1777269635327,1777269635726,399048,1,false
13,1777269636454,zela,10,1777269636454,1777269636457,2243,1,false
13,1777269637956,baseline,10,1777269637956,1777269638473,517462,2,false
14,1777269639202,zela,10,1777269639202,1777269639207,5007,1,false
14,1777269640706,baseline,10,1777269640706,1777269641161,454902,2,false
15,1777269642027,zela,10,1777269642027,1777269642030,3002,1,false
15,1777269643857,baseline,10,1777269643857,1777269644342,484963,2,false
16,1777269645117,zela,10,1777269645117,1777269645367,249785,1,false
16,1777269647084,baseline,10,1777269647084,1777269647501,416467,2,false
17,1777269648252,zela,10,1777269648252,1777269648584,331721,1,false
17,1777269650212,baseline,10,1777269650212,1777269650653,441206,2,false
18,1777269651397,zela,10,1777269651397,1777269651564,166962,2,false
18,1777269653197,baseline,10,1777269653197,1777269653590,392826,2,false
19,1777269654306,zela,10,1777269654306,1777269654308,2003,1,false
19,1777269655807,baseline,10,1777269655807,1777269656305,497188,2,false
20,1777269657059,zela,10,1777269657059,1777269657233,174490,1,false
20,1777269658862,baseline,10,1777269658862,1777269659326,463459,2,false
21,1777269660054,zela,10,1777269660054,1777269660056,2091,1,false
21,1777269661555,baseline,10,1777269661555,1777269661967,411676,2,false
22,1777269662671,zela,10,1777269662671,1777269662673,1884,1,false
22,1777269664169,baseline,10,1777269664169,1777269664585,416596,2,false
23,1777269665306,zela,10,1777269665306,1777269665308,1981,1,false
23,1777269666803,baseline,10,1777269666803,1777269667268,465351,2,false
24,1777269668013,zela,10,1777269668013,1777269668190,177317,2,false
24,1777269669819,baseline,10,1777269669819,1777269670200,380976,1,false
25,1777269670953,zela,10,1777269670953,1777269671132,179629,2,false
25,1777269672755,baseline,10,1777269672755,1777269673246,490602,2,false
26,1777269674060,zela,10,1777269674060,1777269674061,1606,1,false
26,1777269675891,baseline,10,1777269675891,1777269676360,469195,2,false
27,1777269677079,zela,10,1777269677079,1777269677081,2170,1,false
27,1777269678576,baseline,10,1777269678576,1777269678988,411402,2,false
28,1777269679686,zela,10,1777269679686,1777269679688,2110,1,false
28,1777269681185,baseline,10,1777269681185,1777269681571,385313,2,false
29,1777269682325,zela,10,1777269682325,1777269682519,193837,2,false
29,1777269684146,baseline,10,1777269684146,1777269684575,429379,2,false
30,1777269685279,zela,10,1777269685279,1777269685281,1958,1,false
30,1777269686779,baseline,10,1777269686779,1777269687237,458001,1,false
31,1777269687999,zela,10,1777269687999,1777269688175,176442,1,false
31,1777269689807,baseline,10,1777269689807,1777269690238,430862,1,false
32,1777269690980,zela,10,1777269690980,1777269691135,155076,1,false
32,1777269692764,baseline,10,1777269692764,1777269693169,405648,1,false
33,1777269693918,zela,10,1777269693918,1777269693920,2049,1,false
33,1777269695420,baseline,10,1777269695420,1777269695922,502225,3,false
34,1777269696644,zela,10,1777269696644,1777269696646,2067,1,false
34,1777269698143,baseline,10,1777269698143,1777269698643,500569,2,false
35,1777269699368,zela,10,1777269699368,1777269699370,2027,1,false
35,1777269700866,baseline,10,1777269700866,1777269701267,400478,2,false
36,1777269702027,zela,10,1777269702027,1777269702213,186319,1,false
36,1777269703929,baseline,10,1777269703929,1777269704408,479528,2,false
37,1777269705261,zela,10,1777269705261,1777269705262,1176,1,false
37,1777269707093,baseline,10,1777269707093,1777269707560,467403,2,false
38,1777269708261,zela,10,1777269708261,1777269708263,1997,1,false
38,1777269709762,baseline,10,1777269709762,1777269710174,412139,2,false
39,1777269710910,zela,10,1777269710910,1777269710913,2668,1,false
39,1777269712405,baseline,10,1777269712405,1777269712829,423330,2,false
40,1777269713572,zela,10,1777269713572,1777269713760,187847,2,false
40,1777269715388,baseline,10,1777269715388,1777269715803,414853,1,false
41,1777269716517,zela,10,1777269716517,1777269716518,1793,1,false
41,1777269718013,baseline,10,1777269718013,1777269718466,452941,2,false
42,1777269719172,zela,10,1777269719172,1777269719174,1920,1,false
42,1777269720670,baseline,10,1777269720670,1777269721060,389119,1,false
